track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,duration_min,labels
5Ja8ZlVexmTQKbWAQgZ3f0,0.786,0.747,8,-6.996,0,0.0614,0.0464,0.00415,0.0668,0.471,125.057,4,3.104416666666667,2
2UCu2FoXFZpCT36lYzej4O,0.705,0.864,0,-5.13,0,0.0344,0.276,0.00037,0.0872,0.626,120.012,4,2.9455666666666667,1
20Nj5d5LxOcja9a8JlU6Yi,0.69,0.908,2,-3.588,0,0.0399,0.00301,0.0056,0.165,0.397,123.982,4,2.6654666666666667,2
0KhCKGiS03u01pb7aLCI5m,0.774,0.605,8,-6.103,0,0.138,0.264,0.0,0.355,0.584,125.094,4,2.8818166666666665,1
0HbPfCPmndvkevg4TjwcJQ,0.789,0.728,1,-7.869,0,0.129,0.0473,1.33e-05,0.334,0.645,124.995,4,2.464,1
5jNybMulXPmjstztzLe6bW,0.721,0.833,2,-5.972,1,0.0419,0.0653,0.223,0.242,0.717,122.987,4,2.4878,1
6CVSoFxNZtg0RpRNTAYopU,0.741,0.872,6,-5.908,1,0.115,0.0231,7.82e-06,0.248,0.719,102.031,4,3.0490166666666667,1
2aIZ16oke2frhUCjvttBVy,0.797,0.851,8,-5.703,1,0.187,0.00442,0.0,0.152,0.434,120.01,4,3.042683333333333,1
225MThXJyRa2la7JtJGB4Q,0.845,0.562,6,-8.125,0,0.039,0.256,0.00515,0.163,0.66,122.013,4,2.4808,1
1EvFUZbsVgYRFWzqgAsxqS,0.741,0.901,6,-4.258,0,0.0783,0.107,2.83e-05,0.109,0.672,122.008,4,2.7868833333333334,1
5PxNztW0iONnV0NvIqlG7o,0.82,0.71,5,-7.535,0,0.0546,0.00338,0.043,0.376,0.491,124.009,4,3.677416666666667,1
5MyIR4vCwqxnB0biyFqcdw,0.654,0.698,1,-4.693,0,0.185,0.254,0.0,0.0614,0.602,96.017,4,2.893333333333333,1
3bNIlJBpwgwFNnFuSjH6Uh,0.754,0.877,0,-4.544,1,0.176,0.189,0.0,0.265,0.649,122.001,4,2.9591,1
1rNwUMlrGFUMn5LaYy71Gq,0.768,0.791,7,-5.957,1,0.175,0.276,1.05e-06,0.0601,0.546,128.092,4,2.625,1
7IgA0pcFcslMMsBZsDnWaX,0.636,0.841,0,-5.28,0,0.169,0.0983,2.48e-05,0.136,0.298,123.913,4,2.5081166666666665,1
36h65e9IteCo7PPvkBZUyl,0.669,0.893,5,-5.041,0,0.0396,0.0216,0.0011,0.248,0.713,124.04,4,2.787583333333333,2
59RehGuw90cshXlt5mPWI9,0.684,0.912,2,-2.551,0,0.226,0.0696,0.00134,0.157,0.475,124.104,4,2.5968,2
55BKv7jjl2JKL85vbBRnIS,0.766,0.899,2,-4.548,1,0.125,0.0203,0.0,0.0783,0.744,129.989,4,3.621933333333333,1
0ad2dGoQG2pH12zFGFXjI6,0.602,0.935,5,-4.674,0,0.0318,0.00395,0.14,0.224,0.924,123.995,4,3.5780833333333333,1
5gnXJhg3zGHWvrgplrVrxH,0.651,0.753,3,-4.956,0,0.0518,0.11,0.0,0.249,0.355,123.954,4,3.0,1
3z6WPrjG89p97B1pvEHzJk,0.891,0.726,10,-6.495,0,0.108,0.0802,0.000612,0.0851,0.369,126.09,4,3.555716666666666,1
0VLDuXrmTAS0yo8QZNqf2Q,0.561,0.697,9,-6.165,0,0.0601,0.102,2.04e-05,0.102,0.466,123.912,4,2.9367666666666667,1
2lg6kqaPAe7U2HbT6L5KZd,0.693,0.699,9,-5.459,0,0.0613,0.0349,0.000594,0.0951,0.32,123.009,4,3.8254166666666665,1
664l33fZdLw54cVWm3ONLU,0.801,0.519,0,-9.261,1,0.121,0.19,0.000428,0.109,0.345,123.019,4,3.83525,1
5DF2KFDVeC7wF5CXipl9WN,0.711,0.876,5,-4.144,1,0.0551,0.145,0.0,0.116,0.706,122.969,4,3.5122,1
5lsCfINkhQtzDgtHZfVxpP,0.684,0.877,6,-4.142,0,0.0486,0.204,1.58e-06,0.176,0.392,128.089,4,2.375,1
54EL4HvZbEhG6pvrAGXGNQ,0.731,0.793,7,-2.36,0,0.0744,0.291,0.0,0.14,0.752,123.901,4,3.5728833333333334,1
6EJSIote7EJm4FnrysmYzt,0.766,0.548,7,-7.834,1,0.0373,0.0262,1.81e-06,0.21,0.551,122.009,4,2.907466666666666,1
05UiZ7ArvwlF8pUK6Fccc6,0.877,0.919,7,-4.07,1,0.28,0.168,0.0,0.0973,0.588,120.033,4,3.4103833333333333,1
3iGfDrCxEu5PLayUTF9OMX,0.897,0.834,1,-3.854,0,0.0549,0.551,0.0401,0.142,0.844,130.066,4,2.87925,1
3FZLElqztE94YDeTQ8dt5T,0.726,0.826,11,-7.474,1,0.0707,0.00706,0.0208,0.068,0.535,125.009,4,2.7085,2
3fpYUnUFAj9gFCGvJg4kaE,0.794,0.553,4,-7.304,0,0.0434,0.402,0.00162,0.206,0.485,104.975,4,2.95205,1
4YW8YoVfEZTynrEvWeLbRc,0.701,0.811,10,-5.096,0,0.0353,0.0311,0.0204,0.082,0.743,109.027,4,3.9952833333333335,1
2v3lTI7njU96d5diTeaYXy,0.734,0.675,5,-5.611,0,0.249,0.741,3.93e-05,0.117,0.817,102.153,4,3.304466666666667,1
1zhfU6YXa2pXUAQdG1NvBZ,0.895,0.691,1,-1.214,1,0.0645,0.177,0.000196,0.0706,0.782,129.969,4,2.7676666666666665,1
0SxeiJsGGIpzrvsEk3dZeE,0.929,0.594,9,-5.352,0,0.075,0.157,0.00088,0.173,0.562,122.005,4,2.7043,1
2r4mpuIYFgKsjeykJTQMqX,0.719,0.747,11,-6.369,0,0.0448,0.0108,0.128,0.066,0.498,124.998,4,3.5912333333333333,1
0eHT54ehADNQkSypa0YGgp,0.578,0.748,0,-5.609,0,0.046,0.0326,0.00255,0.143,0.17,123.973,4,3.0967666666666664,2
5RE2mMitKRWTQuh1jSzlBu,0.829,0.863,10,-3.591,1,0.067,0.00206,0.0193,0.116,0.641,126.02,4,4.2879,2
6HMgvWVw3yHmFsmpyb864i,0.662,0.833,1,-3.018,0,0.1,0.0102,0.0,0.477,0.404,98.034,4,3.7305166666666665,1
6B7jm2IJsh3DYXO7RgwVnx,0.844,0.619,6,-7.555,1,0.046,0.174,1.05e-06,0.0831,0.386,128.008,4,3.7711166666666665,1
7avwEzmZCgTGVCMUOdpOrI,0.627,0.903,6,-5.108,0,0.249,0.0677,3.46e-06,0.0827,0.602,122.041,4,3.0164,1
3YzhsBh8BRGxbMThPC3Ibw,0.774,0.802,5,-5.482,0,0.123,0.328,2.7e-06,0.0666,0.95,110.793,4,2.966666666666667,1
6FjsgiFwQCO9TF5KC7BwgV,0.714,0.542,9,-8.736,0,0.105,0.0749,5.96e-05,0.0806,0.479,119.967,4,3.3871166666666666,1
2XghxCSGfhpGR2B3ahQXVr,0.87,0.721,10,-5.311,0,0.11,0.522,0.648,0.108,0.489,92.025,4,3.1485,1
2kgo4nRwXCg37uJtdBRfro,0.85,0.762,0,-6.922,1,0.199,0.0458,6.04e-06,0.0534,0.726,124.034,4,4.1929,1
2ge4hm5buGzqn8mu96QVQG,0.671,0.878,1,-4.735,0,0.0413,0.213,0.00106,0.0926,0.967,128.904,4,3.39595,1
6uFreJoeTZVC7MgC7B6rF1,0.792,0.588,1,-9.319,0,0.077,0.0928,0.00155,0.0656,0.731,119.95,4,3.43755,2
4D75bbLCyaX8X0QcR4XDa1,0.716,0.797,0,-6.835,0,0.0464,0.442,0.00111,0.253,0.55,111.057,4,3.321883333333333,1
7oRI1H55QaGc2oiQcofnmc,0.907,0.742,1,-4.025,1,0.09,0.0922,0.000324,0.227,0.68,127.988,4,2.5625,1
53ICqRSyTfhrrvNwVSP6am,0.487,0.708,10,-10.38,0,0.0392,0.00019,0.0319,0.2,0.0345,122.917,4,3.475616666666667,2
7uJvH1U5rhQBEwJILAyA3D,0.823,0.818,10,-4.396,0,0.18,0.173,0.0136,0.21,0.844,92.973,4,3.1571166666666666,1
65wl0TYoyrBFJtotwJiDHl,0.557,0.747,4,-4.329,0,0.0261,0.0617,0.00248,0.122,0.672,91.001,4,3.8911166666666666,0
0FNKhGLRhx5FBl0t28EU2K,0.644,0.836,11,-4.058,0,0.0892,0.0283,0.0,0.126,0.825,91.015,4,3.516,1
5ewnUiTP5uYrmo8YrhVcji,0.819,0.552,11,-8.968,0,0.107,0.0594,4.29e-05,0.107,0.607,139.966,4,2.85,1
2WPurGHHJunuAkFCczyEe3,0.683,0.724,5,-4.436,0,0.0988,0.0909,0.0,0.339,0.742,80.932,4,3.47445,1
6PGBv4XMbrDKvGEr7z51bD,0.473,0.709,0,-4.073,0,0.0461,0.0362,0.0,0.105,0.527,130.911,4,2.476766666666667,1
4yA4LFei0If7egbXItyQU4,0.37,0.726,6,-9.679,0,0.0412,0.000839,0.000782,0.112,0.453,130.984,4,3.7916666666666665,2
4fI6dj7tYo7THZE5EJwPHZ,0.897,0.519,2,-7.913,1,0.0731,0.0167,0.000126,0.0389,0.641,108.016,4,2.287733333333333,1
0nQnKhRw2QQGzZWld3Urav,0.636,0.632,11,-6.506,0,0.0569,0.0308,0.0,0.225,0.702,150.013,4,4.246933333333334,2
2vQ5HpRpn8S2qlrZbLsaFr,0.641,0.632,9,-7.464,0,0.0394,0.298,0.0,0.114,0.346,93.387,4,3.4175833333333334,1
5TIXfvr2if35flYKa64UAe,0.757,0.541,9,-8.326,0,0.28,0.227,4.14e-06,0.114,0.461,86.067,4,3.10905,1
0MIODGgPKpGsfIlo22KlOA,0.637,0.434,2,-10.515,0,0.057,0.565,2.99e-06,0.161,0.318,109.101,4,4.552216666666666,0
5GneE1S42mKT73owzSCaQB,0.614,0.811,4,-8.364,0,0.0508,0.0296,0.00146,0.0922,0.699,157.113,4,4.186,1
6kaRcXxTyWo6jfuaxedmPc,0.791,0.568,7,-8.821,0,0.0476,0.483,0.0,0.101,0.798,90.986,4,3.481116666666667,1
5nldPQnaON3XX5avsx9Gq1,0.648,0.442,4,-7.25,0,0.104,0.00292,0.819,0.298,0.259,77.5,4,4.433333333333334,1
0cSkIGgh1uICEIcmEb1niw,0.911,0.565,9,-6.209,0,0.0718,0.429,0.0,0.0802,0.751,96.012,4,3.0885333333333334,1
6WLZljpPR8EiUT2LDubJ6T,0.812,0.816,6,-5.584,0,0.0432,0.00304,0.000128,0.112,0.211,125.001,4,2.81,1
7cgHZtRpQgH9b2ceG0kAJq,0.866,0.363,11,-9.15,0,0.105,0.113,2.43e-06,0.186,0.769,134.886,4,3.18755,1
1WlIpBCLtNgEVhqMaPNW1T,0.701,0.592,5,-5.988,1,0.0352,0.0122,0.0,0.179,0.494,117.937,4,2.8232,1
2pGH58HmgqdOcZTTO9Po7t,0.262,0.296,3,-13.793,1,0.0316,0.517,0.0168,0.102,0.0806,85.714,4,4.532666666666667,0
3d5m9pAfgKSqMsn3kX1J2P,0.656,0.82,1,-6.463,1,0.0297,0.0133,0.0,0.132,0.883,122.252,4,2.813333333333333,1
5d2Kn9oAAh9S2EbyCo1i52,0.627,0.816,4,-6.698,1,0.0774,0.0162,0.00208,0.0966,0.648,157.043,4,3.364216666666666,2
7zdoKz94Bse1ZM41eQPLFz,0.499,0.958,1,-2.897,1,0.0422,0.0611,0.0,0.203,0.573,141.95,4,3.3017833333333333,2
4zAokdkwiukd1zoCxQnyqN,0.444,0.657,11,-4.508,1,0.0307,0.0449,0.0,0.0838,0.147,143.801,4,4.333116666666666,0
3gg7FCvUe9rskWaGzhKysP,0.615,0.703,7,-8.127,1,0.0388,0.08,0.0,0.104,0.532,134.961,4,3.64965,1
1YkvIlSvLXOb0OHllovKXc,0.791,0.649,2,-7.321,1,0.049,0.2,2.58e-06,0.116,0.939,129.987,4,3.712916666666666,1
289hx4t6fH2BBe8p6cnXo1,0.666,0.78,2,-5.847,1,0.048,0.0189,1.01e-06,0.0635,0.923,154.056,4,3.6900333333333335,1
1MDogqDrStFSO9cdUTUFem,0.581,0.767,10,-6.28,1,0.0406,0.157,0.0,0.278,0.832,152.011,4,3.7102166666666654,1
6TwhBJgvrPrdNe57lYVV55,0.557,0.909,11,-3.405,1,0.0423,0.00769,0.0,0.317,0.857,152.13,4,3.023333333333333,2
00pFKTsXTYfLwGlNnUYETw,0.285,0.511,2,-2.981,1,0.0304,0.657,0.0,0.111,0.138,152.05,4,3.767333333333333,0
5Mma25t3nzqRksf4Z1Lzq2,0.617,0.835,9,-2.111,1,0.0305,0.0412,0.0,0.296,0.738,123.986,4,3.536216666666667,1
1EpugFOJBEIyLOIGSua9Ka,0.517,0.807,7,-2.835,1,0.0367,0.0769,1.1e-06,0.128,0.354,142.07,4,4.735116666666666,1
4Oq3R4drZZfGWdxbhKrPvb,0.476,0.847,2,-2.191,1,0.0595,0.111,0.0,0.0478,0.663,156.229,4,2.95555,2
0LbaxqqbUVE1kANizaaL0F,0.522,0.816,9,-2.478,0,0.045,0.0944,0.0,0.0245,0.384,136.971,4,3.996883333333333,2
7kyTShMdMLi45EGFaDBp5E,0.628,0.845,0,-2.891,0,0.0684,0.0275,0.0,0.19,0.717,128.964,4,3.4122166666666667,2
5qxA5VdQTVSGMPbbIlQoeZ,0.554,0.847,5,-4.471,0,0.0587,0.0219,1.91e-06,0.0746,0.414,119.99,4,4.965783333333333,2
1O2aghW30o3yv8EwyKbQfj,0.508,0.721,8,-2.55,1,0.0258,0.292,1.89e-06,0.0859,0.42,100.926,4,4.10755,0
2wu2C3Tij2Prb7LIbutDqB,0.618,0.764,8,-7.086,1,0.0299,0.379,0.000211,0.108,0.447,87.012,4,3.4726666666666666,1
3e8DeRFN3CPsaCJcsLkeS3,0.538,0.664,1,-6.318,1,0.0392,0.193,0.0,0.0918,0.366,154.033,4,4.279116666666667,0
6RM7pxBL2dup2ahrbiJE2N,0.578,0.937,2,-5.685,1,0.0481,0.0294,0.0,0.122,0.479,102.983,4,3.1957833333333334,1
1J8j3IeJz1HXoHF59LoP4h,0.619,0.882,8,-5.99,1,0.0912,0.239,0.0,0.033,0.897,159.98,4,3.42845,1
4EwrouTaUSJc4RKb0re88D,0.416,0.747,11,-7.753,0,0.0519,0.0116,0.000124,0.0625,0.304,170.107,4,4.826,1
68Iw932AjRCDEPLIzpmOtF,0.581,0.49,2,-10.657,1,0.0355,0.366,7.51e-06,0.101,0.454,82.881,4,4.8933333333333335,1
7k1DDTAtJxVEJiqqw3S5gZ,0.474,0.865,3,-4.267,1,0.0568,0.12,0.0,0.141,0.454,155.992,4,3.6811166666666666,2
4w9LtJn74XQhsHD1zAHnzY,0.543,0.851,11,-4.197,1,0.0381,0.207,0.0,0.0655,0.779,166.054,4,3.054666666666667,1
5zXPsVuwJ4vLBcxAWzrnD6,0.628,0.839,11,-4.817,1,0.0384,0.547,0.0,0.361,0.628,131.994,4,3.501333333333333,1
5xdFitc41cUXrRtR5dzwg5,0.742,0.43,5,-11.373,1,0.0267,0.46,0.0,0.172,0.679,101.982,4,2.9062166666666664,1
1kFZQBIMd4RGiY4DhTtWXX,0.514,0.639,10,-6.064,1,0.0271,0.309,0.0,0.247,0.304,140.047,4,3.9846666666666666,0
5B9YE5b1j6uJVGcfvjyjbw,0.587,0.854,2,-4.457,1,0.0503,0.108,0.0,0.385,0.795,133.919,4,3.1026666666666665,1
1OLsgmQxn3bOoc3cqyIPyE,0.513,0.836,6,-5.391,1,0.0355,0.0971,0.0,0.11,0.633,90.014,4,3.604883333333333,1
3EcFVfHd0XJdr0M33uVZco,0.474,0.386,1,-7.924,1,0.0297,0.718,0.0,0.123,0.272,138.022,4,3.69555,0
0jYwcoxlPCDXv5MkzmzoYB,0.538,0.719,10,-4.918,1,0.0278,0.454,1.26e-06,0.15,0.467,134.025,4,3.87755,1
4mU34hKHwdLfrk8eSPo1zZ,0.523,0.459,6,-10.745,1,0.0269,0.499,0.0,0.148,0.564,141.99,4,3.9431166666666666,0
1I6d2JaljLQs9gVuh7p7q0,0.413,0.593,5,-7.522,1,0.0459,0.645,0.0,0.135,0.819,168.266,4,3.0651166666666665,1
2NOhRi1zhOoDRDyVjYmY4n,0.498,0.49,10,-9.104,1,0.0305,0.66,0.0,0.151,0.774,136.601,4,4.051283333333333,1
0DAjiINHQTnPnnY939Qyhw,0.56,0.619,4,-3.013,1,0.0405,0.385,1.03e-06,0.247,0.561,77.881,4,3.7042166666666665,1
2pLw1tu9QEGeidJKBZRaZI,0.583,0.56,5,-8.569,1,0.0297,0.148,0.0,0.111,0.587,80.064,4,3.360216666666666,1
6dHNYfLox0XUIC9HLmkSFX,0.501,0.9,11,-4.366,1,0.0433,0.0586,0.0,0.218,0.943,160.096,4,3.2413333333333334,2
2ulBBx6YQ3qY3ci34RadtN,0.783,0.698,3,-8.268,1,0.0323,0.522,2.52e-06,0.0754,0.758,124.996,4,4.136666666666667,1
42p6Vdd4YvJeo8OmYJ7p6h,0.417,0.646,9,-6.242,1,0.0307,0.0657,0.0,0.102,0.333,136.799,4,4.9794,1
3I4WFddKpe2PGZWFh7f10J,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,4,3.616,1
1lukS6TWA6HphRGk98oCcu,0.621,0.706,0,-5.216,1,0.0475,0.0336,0.00127,0.0963,0.286,90.003,4,3.912333333333333,1
7qXPZxXn6Xmv1sjh03skiW,0.614,0.884,0,-4.019,1,0.0402,0.00122,0.0,0.077,0.721,100.531,4,3.380883333333333,2
0oMfJqmUwiEV3fuYT0hiiY,0.519,0.482,2,-7.135,1,0.0318,0.296,0.0,0.305,0.332,110.01,4,4.257783333333333,0
0nGXi46VcQQ56ZJR428MKS,0.616,0.849,0,-4.897,1,0.0373,0.311,0.0,0.311,0.638,113.065,4,3.722,1
3YJOCGSlrb78vNwu6meBSf,0.588,0.253,10,-8.8,1,0.0295,0.828,0.0,0.0938,0.221,137.18,4,3.937116666666667,0
57Pk2GU0ABFYBbbcgYxqki,0.715,0.227,0,-12.692,1,0.172,0.778,0.0,0.148,0.535,88.864,4,3.7397833333333335,0
7dnDBbHKyJNFXoeVwO8KBY,0.466,0.672,4,-5.926,1,0.036,0.737,0.0,0.0858,0.334,89.081,4,3.308666666666667,0
2mNex6NfE6TXRLd88UHvkG,0.409,0.678,9,-5.05,1,0.0335,0.134,6.55e-06,0.0922,0.305,159.982,4,3.06535,1
6zN6wjHO3ALVCIQQhSqqqN,0.667,0.881,9,-3.366,1,0.0815,0.35,0.0,0.0742,0.711,104.968,4,2.814033333333333,1
59KUJ2TocepvimrTBUzpBn,0.442,0.722,8,-4.79,1,0.039,0.416,0.0,0.122,0.526,75.966,4,2.978666666666667,1
1zgg1Ryn4CxTQu225auPOf,0.667,0.881,9,-3.366,1,0.0815,0.35,0.0,0.0742,0.711,104.968,4,2.814033333333333,1
1k090Cp4kVflIXkQTcqIT9,0.434,0.688,11,-5.805,1,0.0471,0.0213,0.0,0.131,0.508,147.655,4,2.8131166666666667,2
5pzoq7ggrA0GN3SMjy0NT8,0.619,0.405,0,-10.367,1,0.0263,0.885,0.00032,0.0718,0.428,114.051,4,4.342216666666666,0
5b0QOGqikWl9VZ3H3uHrUb,0.505,0.782,3,-2.256,1,0.0404,0.682,0.0,0.173,0.366,76.004,4,3.5911166666666667,2
6G7GA38doygTg3KK9HrgTT,0.774,0.343,5,-14.805,0,0.116,0.834,0.0,0.0671,0.689,126.247,4,2.84405,0
6EJMBO60yYTS5YOXTqPhka,0.684,0.541,2,-6.057,1,0.0329,0.152,0.0,0.11,0.337,132.909,4,3.7422166666666654,1
6VcXUV6nNDhFHDxJbtNSWx,0.523,0.865,7,-4.697,1,0.0989,0.0112,0.0,0.153,0.325,135.115,4,3.810666666666666,2
0OxXVqUBH5MAqbSZBYTF4m,0.568,0.863,3,-5.64,1,0.0587,0.0405,0.0,0.325,0.782,170.049,4,1.3398166666666669,1
5Agzmpk05TGNkI8YnLfN6Y,0.577,0.788,2,-7.076,1,0.0545,0.132,0.0,0.052,0.597,170.024,4,2.38365,1
4k6F3uwWTl6CghTuvvrzrO,0.564,0.578,11,-6.364,1,0.0271,0.047,0.0,0.291,0.175,107.037,4,3.801066666666667,0
4ythCnq2XWIHzLqC9GnUE3,0.608,0.179,11,-10.524,0,0.0303,0.79,0.0,0.0726,0.513,144.071,4,2.3311333333333333,0
5zuh9HIAzpBM5vqYGjeUYU,0.704,0.929,9,-4.364,1,0.0576,0.0516,0.0,0.126,0.875,111.974,4,3.6709833333333335,1
4xjDxTOk6TzktJ5kSZ68QQ,0.538,0.621,8,-7.68,1,0.0341,0.144,1.3e-05,0.106,0.307,145.826,4,3.1917833333333334,1
4B7VGgrurmeXtd4BSpR3Id,0.743,0.602,0,-6.073,1,0.0364,0.246,0.0,0.0695,0.649,97.936,4,2.359066666666666,1
2gkMTVzIqlTezI37yovfHK,0.751,0.701,1,-6.887,1,0.0628,0.0859,0.0,0.0965,0.802,107.978,4,3.01365,1
5gdTKffU70UAJTlo7DopIs,0.643,0.718,6,-7.074,1,0.145,0.393,0.0,0.332,0.804,78.028,4,2.776183333333333,1
3Qpx3cHP6XMmf8comtpjkT,0.666,0.616,5,-7.373,1,0.0716,0.135,0.0,0.0654,0.502,137.988,4,3.7127666666666665,1
2QE54qAFv2rEEKZf6eqY9P,0.68,0.911,4,-3.441,0,0.109,0.157,0.0,0.287,0.714,139.899,4,2.5535666666666668,1
4mCT8SOXCSMDEAHLeURNZv,0.507,0.659,2,-12.073,1,0.032,0.0512,0.261,0.198,0.674,135.207,4,2.905333333333333,1
7biRdBqESYKZrLo9aXjRVd,0.75,0.795,5,-4.303,1,0.0396,0.0843,0.0,0.235,0.777,120.027,4,2.533333333333333,1
5f4Fm8qThYy7FmVnqqKxQd,0.722,0.899,9,-3.532,1,0.0455,0.0343,0.000104,0.143,0.855,122.021,4,2.96665,1
5C1PksOQ542mrdjr3BX86P,0.624,0.686,7,-6.546,0,0.0464,0.0284,0.0,0.188,0.572,79.94,4,1.962783333333333,1
0h4KbUrdHrhOIJvwoYlRkI,0.708,0.47,11,-7.141,1,0.146,0.199,0.0,0.111,0.685,139.931,4,2.8881,1
5SulrwmIUDbU5TQQtoYHhL,0.637,0.932,8,-3.545,1,0.0354,0.06,3.23e-06,0.138,0.771,95.511,4,3.02,1
4RQMYkHQrEiwvbKtlaW2w8,0.545,0.861,0,-5.227,1,0.0324,0.175,3.02e-05,0.0955,0.471,86.015,4,3.9766666666666666,0
3PAqvBcS1Sk1WEvfYg8pQc,0.442,0.427,2,-8.477,1,0.0335,0.63,0.0,0.0866,0.481,155.927,4,3.39445,0
5OCs8SURfADDJf5UZWHp4U,0.575,0.489,7,-6.492,1,0.0272,0.348,0.0,0.0807,0.178,104.961,4,3.41295,0
1edUPN95gftr36ux77UEH0,0.632,0.862,6,-4.81,1,0.071,0.00847,0.0,0.321,0.908,132.005,4,2.575083333333333,2
2j9z9hejHzVbcRUyYM7PZ1,0.673,0.654,10,-8.929,0,0.0306,0.339,8.86e-05,0.125,0.522,92.005,4,3.683333333333333,1
6608y3j5Io0WBRbhawhnAD,0.596,0.752,3,-9.045,1,0.0379,0.0319,0.424,0.108,0.805,115.985,4,3.077783333333333,1
1LKP6Gd0Jkflpk06TU7QQ6,0.247,0.604,7,-3.787,0,0.0313,0.762,0.0926,0.36,0.161,92.668,4,3.33175,0
0QkIWTxOYYK4pHgOKYmPhY,0.686,0.437,0,-10.04,0,0.0984,0.601,2.82e-05,0.153,0.579,71.652,4,0.8888833333333334,1
2a2X0YHfFZtH3CuuNJy1JF,0.539,0.548,11,-5.41,1,0.0288,0.171,0.0,0.126,0.373,75.001,4,3.06,0
1w327AHTCoChRIkJUprAnV,0.683,0.468,9,-10.058,0,0.0743,0.87,0.673,0.108,0.47,117.095,4,0.9582666666666668,0
4VjG1jgzgfCuttqVc6DHYF,0.501,0.696,7,-8.341,1,0.0438,0.00717,0.59,0.325,0.388,154.856,4,3.416616666666666,2
3G9tyuUoBVNTDXY0icrUVf,0.799,0.39,8,-14.592,1,0.102,0.397,0.711,0.107,0.978,88.509,4,2.3509166666666665,0
42LY6qYxu3L6nJ7Dt72gNy,0.845,0.455,3,-9.857,1,0.045,0.0625,6.41e-05,0.108,0.65,105.0,4,2.1333333333333333,1
6RObO033GGC7mReVoRQJPU,0.758,0.397,0,-11.169,1,0.0745,0.634,0.0,0.272,0.289,96.0,4,1.7078,0
3eDzj1evIwmfQE1zDqqmwd,0.638,0.694,6,-6.295,0,0.108,0.0416,0.0,0.123,0.455,160.051,4,2.1173,1
2iFe8tRYQlVL1cEpBenGHQ,0.711,0.755,0,-5.627,1,0.0295,0.289,5.26e-06,0.107,0.656,119.984,4,3.6106666666666665,1
1qRnfPQzctfN6QOH49uV5q,0.741,0.693,7,-6.326,1,0.0575,0.00799,5.03e-06,0.0896,0.702,122.981,4,3.1526666666666667,1
5zMy6fM0mZebBMBZQuAVEA,0.595,0.44,4,-7.795,1,0.0309,0.629,4.71e-06,0.0914,0.336,128.334,4,3.94955,0
6wO0vMRAJB0r1lEWBJZNOq,0.663,0.977,0,-3.024,1,0.0575,0.00137,1.77e-05,0.173,0.746,129.975,4,3.654216666666666,2
1jq28NGw6wdtFKx8MBPy6C,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,4,3.5391166666666667,2
7dKKrQBm1God4UXeCE0PSe,0.824,0.718,4,-5.24,0,0.0322,0.0308,0.0,0.108,0.718,116.971,4,3.3657833333333333,1
24Nt4OalWDICkEKVy81X6k,0.546,0.838,7,-3.51,1,0.0319,0.27,1.24e-05,0.0841,0.719,151.914,4,3.2817833333333333,1
73KjGL0yKtCHvSlWeNT3Si,0.649,0.501,2,-7.107,1,0.0316,0.181,0.0,0.135,0.619,81.974,4,3.2002166666666665,1
7d9o30zOO3ukNhb7UJqi7d,0.594,0.812,2,-5.04,1,0.033,0.0382,0.0,0.157,0.56,95.992,4,5.08355,1
5k5SRQwH4gEXKFTvAZX0L4,0.482,0.654,10,-5.268,1,0.0265,0.00881,0.000164,0.111,0.353,146.192,4,4.2442166666666665,0
7v626pocxM8U7DcYl5EuWa,0.455,0.628,7,-6.246,1,0.0272,0.31,1.87e-06,0.227,0.402,160.001,4,2.9506666666666668,1
7eoYXgC7gir4LYY1KXGK97,0.67,0.803,4,-5.628,1,0.0324,0.0416,0.0,0.269,0.815,144.95,4,2.9233333333333333,1
2wdEXKLcuU7B0M2gqFmABH,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,4,4.315333333333333,2
3tGZSPFC68ic8APo3PNJFf,0.513,0.571,6,-5.4,1,0.0343,0.514,0.0,0.171,0.569,179.949,4,3.1920166666666665,1
4ezCwgeG8vFDxvNtiUGMmm,0.524,0.802,7,-4.205,1,0.0351,0.0444,7.72e-06,0.187,0.601,140.064,4,3.1782166666666667,2
1oiPK96WnDyr8l7anSSgCR,0.663,0.705,2,-6.224,1,0.0299,0.0894,3.25e-06,0.337,0.415,120.904,4,2.747783333333333,1
6RccD7ec6Nr7JC90A8gTsN,0.673,0.8,2,-6.792,1,0.0315,0.123,0.0,0.117,0.88,124.0,4,3.028,1
7pEjMcUwSQ8E6dzi3AiWHu,0.574,0.889,2,-4.691,1,0.06,0.00533,6.19e-06,0.355,0.692,121.97,4,3.0933333333333333,2
0SwB9nk7EfDUnIGbz7Go9G,0.67,0.567,2,-9.732,1,0.0357,0.328,0.015,0.0873,0.434,139.995,4,3.395016666666667,0
3y5B5ebFMzEEFqCPOesAXR,0.44,0.793,6,-3.95,1,0.0502,0.0677,0.0,0.0788,0.447,143.599,4,4.17755,2
0fcq51a3gOI6gPvzc0YLsk,0.797,0.64,11,-6.272,0,0.194,0.148,0.0,0.209,0.486,100.002,4,2.834216666666667,1
