track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,track_popularity,artist_popularity,duration_min,pop_label
07GvNcU1WdyZJq3XxP0kZa,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,4,82,80,3.726883333333333,2
4bEb3KE4mSKlTFjtWJQBqO,0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,4,79,80,3.22245,2
4CoSCPlKNrWli7E5kFtbcl,0.64,0.649,2,-10.345,1,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,4,76,80,3.6842166666666665,2
05oETzWbd4SI33qK2gbJfR,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,4,76,80,4.212883333333333,2
19Ym5Sg0YyOCa6ao21bdoG,0.622,0.54,5,-13.99,1,0.0261,0.017,0.00771,0.265,0.847,130.879,4,75,80,4.415116666666667,2
3vkQ5DAB1qQMYO4Mr9zJN6,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,4,83,78,4.876883333333334,2
2TxCwUlqaOH3TIyJqGgR91,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,4,80,78,3.55445,2
7rWgGyRK7RAqAAXy4bLft9,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,4,75,78,4.348216666666667,2
3oEkrIfXfSh9zGnE7eBzSV,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,4,76,78,4.912,2
4euAGZTszWPrriggYK0HG9,0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481,4,79,78,4.57445,2
3Dy4REq8O09IlgiwuHQ3sk,0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,4,76,78,2.816,2
762B4bOcXF7I2Y8UlKTyTy,0.5,0.554,9,-8.108,1,0.0354,0.734,3.72e-06,0.312,0.372,84.229,4,75,78,5.438666666666666,2
0J2p4KYdr6Mg4ET6JPlbe1,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,4,74,78,4.214216666666666,2
4kKdvXD0ez7jp1296JmAts,0.652,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,0.836,142.169,4,57,74,2.590883333333333,0
4HEOgBHRCExyYVeTyrXsnL,0.512,0.339,8,-13.119,1,0.0498,0.727,0.0,0.0977,0.951,174.609,4,53,74,2.01155,0
3spdoTYpuCpmq19tuD0bOe,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,4,75,74,4.613333333333333,2
6YeDjSHCDmJKgU8foiaruL,0.646,0.204,10,-11.957,1,0.0565,0.826,0.0,0.312,0.688,140.281,4,48,74,2.5773333333333333,0
74VR3AkGPhbYXnxcOYa16x,0.259,0.473,5,-8.275,1,0.0295,0.592,0.0,0.201,0.539,90.348,4,72,74,2.6311166666666668,2
6BePGk3eCan4FqaW2X8Qy3,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,4,83,82,2.870883333333333,2
18asYwWugKjjsihZ0YvRxO,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,4,81,82,2.7469833333333336,2
0bI7K9Becu2dtXK1Q3cZNB,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,4,80,82,2.341666666666667,2
0zKbDrEXKpnExhGQRe9dxt,0.534,0.855,1,-4.923,0,0.183,0.0607,0.000263,0.346,0.42,122.06,4,85,82,2.557383333333333,2
6f3Slt0GbA2bPZlz0aIFXN,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,4,80,82,2.7333333333333334,2
3Z7CaxQkqbIs1rewKi6v4W,0.748,0.841,7,-5.08,1,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,4,75,82,2.1636166666666665,2
3KruoUtSkm84Az0bJunnxl,0.652,0.855,7,-6.411,1,0.0775,0.00658,0.409,0.341,0.0834,127.964,4,71,82,2.4375,2
4vvnuJlgBeNVwq3TNmLMNX,0.747,0.833,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.008,4,66,82,3.596,2
7rglLriMNBPAyuJOMGwi39,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,4,72,81,3.3789166666666666,2
1jDJFeK9x3OZboIAHsY9k2,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,4,86,81,3.057333333333333,2
3lFwSDBCNo3CcN09UppUnm,0.658,0.783,0,-4.615,1,0.113,0.0798,0.00018,0.187,0.491,126.027,4,64,81,3.3707666666666665,0
3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,4,83,81,4.69355,2
38zsOOcu31XbbYj9BIPUF1,0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-06,0.101,0.325,128.157,4,82,81,4.0297833333333335,2
7HW5WIw7ZgZORCzUxv5gW5,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,4,81,81,4.5906666666666665,2
2TVxnKdb3tqe1nhQWwwZCO,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,4,79,81,6.284883333333333,2
6sBWmE23q6xQHlnEZ8jYPT,0.526,0.925,2,-5.584,1,0.0363,0.102,8.9e-06,0.305,0.819,140.308,4,46,81,4.5399,0
3bH2Eu9A9ymI4UnGHRmoXg,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,57,87,3.475783333333333,1
7LR85XLWw2yXqKBSI5brbG,0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,4,81,82,4.458666666666667,2
3Osd3Yf8K73aj4ySn6LrvK,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,4,70,82,4.541783333333333,2
1gT5TGwbkkkUliNzHRIGi1,0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-05,0.477,0.431,177.997,4,74,82,4.74155,2
5Pt83OUaK3K9C2if4C5JOk,0.74,0.574,4,-6.938,1,0.245,0.411,0.0,0.262,0.33,149.762,4,70,82,2.3457833333333333,1
2dHHgzDwk4BJdRwy9uXhTO,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,4,93,87,3.692,2
3F5CgOj3wFlRv51JsHbxhe,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,4,90,95,3.6394166666666665,2
2KLwPaRDOB87XOYAT2fgxh,0.749,0.63,4,-6.652,0,0.116,0.0623,0.0,0.353,0.445,122.03,4,80,95,4.033783333333333,2
6pcywuOeGGWeOQzdUyti6k,0.847,0.733,10,-6.439,0,0.16,0.00574,1.04e-05,0.151,0.202,130.029,4,87,89,3.2265166666666665,2
3sNVsP50132BTNlImLx70i,0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,4,86,89,3.8191166666666665,2
4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0515,0.0,0.248,0.654,87.999,4,88,89,3.5166666666666666,2
5TRPicyLGbAF2LGBFbHGvO,0.639,0.628,6,-7.578,0,0.0399,0.0381,0.0,0.386,0.43,90.482,4,88,89,3.95845,2
0j2T0R9dR9qdJYsB7ciXhf,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,4,84,89,5.197783333333334,2
4iz9lGMjU1lXS51oPmUmTe,0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917,4,83,89,3.39155,2
1livAifXh1DMv25kTfFFHR,0.401,0.499,0,-7.643,1,0.0272,0.217,0.0,0.149,0.262,144.276,4,60,82,3.068,0
2DAsLftcRKP3iarCPmI1RY,0.389,0.443,10,-8.546,0,0.0304,0.571,0.00178,0.114,0.0888,76.54,4,77,82,3.830883333333333,2
1xzi1Jcr7mEi9K2RfzLOqS,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,4,87,85,3.756483333333333,2
5IVuqXILoxVWvWEPm82Jxr,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,4,81,85,3.93555,2
1Hohk6AufHZOrrhMXZppax,0.545,0.641,10,-6.398,0,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,4,80,85,3.591,2
5pyoxDZ1PX0KxBxiRVxA4U,0.693,0.887,1,-5.039,0,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,4,79,85,4.6380333333333335,2
3ERa3mEeOnrh2Mc47qM6T1,0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,4,68,85,4.360666666666667,2
0314PeD1sQNonfVWix3B2K,0.903,0.519,1,-9.151,1,0.26,0.281,0.000106,0.155,0.587,114.991,4,78,85,1.94545,2
6jG2YzhxptolDzLHTGLt7S,0.583,0.621,5,-6.902,0,0.0479,0.00972,0.00106,0.181,0.399,140.036,4,75,85,5.391333333333334,2
1uXbwHHfgsXcUKfSZw5ZJ0,0.732,0.899,0,-4.237,1,0.143,0.00496,4.64e-05,0.372,0.759,127.091,4,75,85,3.9348833333333335,2
228BxWXUYQPJrJYHDLOHkj,0.852,0.797,0,-6.543,1,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,4,87,85,3.21,2
26QKsGW4hMuwiEE1ftUMHe,0.819,0.741,8,-6.538,0,0.0412,0.104,0.0,0.283,0.84,97.014,4,82,85,3.51555,2
6habFhsOp2NvshLv26DqMb,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,4,82,72,3.822666666666666,2
4NqkE7kRUvMDEdcqD96EDO,0.733,0.685,10,-6.228,0,0.0533,0.363,0.000238,0.333,0.837,150.073,4,68,87,2.449116666666667,1
7hxHWCCAIIxFLCzvDgnQHX,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,0.462,140.042,4,77,67,3.25715,2
4ZevD501qZiFK7FY8DFn0V,0.662,0.515,5,-6.867,1,0.199,0.458,0.0,0.163,0.386,69.808,4,59,81,2.9079,0
0Li1OuXXfi7950ilZUFGkF,0.747,0.497,4,-6.542,0,0.0401,0.248,0.0,0.138,0.0663,142.046,4,76,81,2.64515,2
2KdKh9vHbKW0tZLqtpxxI0,0.81,0.655,8,-6.779,0,0.0698,0.127,8.16e-05,0.105,0.809,150.002,4,68,87,3.222033333333333,1
0bkTdkWwGk3OGFX0afD3Wj,0.747,0.494,3,-7.957,0,0.141,0.393,0.0,0.0982,0.624,76.006,4,71,67,3.80755,2
0IX5OFffosy8wk16m1IFCa,0.56,0.707,1,-6.863,0,0.07,0.264,0.000268,0.108,0.341,147.0,4,69,81,3.3009666666666666,1
63Zaf8Rci6eOUPqDQ4fUFx,0.724,0.443,7,-3.743,1,0.0329,0.73,0.0,0.101,0.763,97.194,4,77,77,2.9631833333333333,2
0IqCoZ168iRc9LqfrYgpZy,0.871,0.815,4,-4.439,1,0.0477,0.127,6.18e-06,0.094,0.823,122.959,4,72,77,2.942916666666666,2
6I9VzXrHxO9rA9A5euc8Ak,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4,84,78,3.313333333333333,2
6ic8OlLUNEATToEFU3xmaH,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,4,82,78,4.187333333333333,2
3MjUtNVVq3C8Fn0MP3zhXa,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,4,82,78,3.517783333333333,2
6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,4,81,78,3.519333333333333,2
0YWUHZPJVg4iujddsJDwhM,0.669,0.843,0,-3.766,1,0.0268,0.169,0.0,0.195,0.702,147.08,4,54,78,4.256666666666667,0
4fixebDZAVToLbUCuEloa2,0.724,0.695,11,-5.226,1,0.0622,0.073,0.0,0.0889,0.235,139.0,4,78,78,3.74,2
7jk7gqyEonmVVYahZN5zhW,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,4,77,78,3.206,2
6T689Jvh5KrSXyaPtUWZtQ,0.696,0.734,7,-5.294,1,0.0298,0.0485,0.0,0.183,0.711,107.987,4,73,78,3.751333333333333,2
2hdy9Wt9qp7M7d0U3ossu2,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,4,73,78,3.608666666666666,2
2B4GHvToeLTOBB4QLzW3Ni,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,4,73,82,4.785333333333333,2
6C1RD7YQVvt3YQj0CmuTeu,0.813,0.56,2,-5.904,0,0.0618,0.108,0.0,0.268,0.287,118.033,4,82,94,4.76735,2
4U0JLGFHJpEnDS5w8F7ngE,0.826,0.764,11,-4.341,0,0.0522,0.337,0.0,0.161,0.761,126.9,4,66,68,3.96045,2
3BomnHfqKZCdPJC9bkGBjE,0.522,0.697,1,-5.288,0,0.103,0.0291,0.0,0.319,0.235,169.775,4,73,79,3.23265,2
17BqQS5Cj899fQR8e6gvk9,0.788,0.814,9,-3.822,0,0.217,0.562,0.0,0.208,0.665,97.982,4,62,68,3.3683,0
5rWIO1uP0GwAoU45RTBJ2F,0.555,0.692,9,-4.767,1,0.0277,0.0864,3.25e-05,0.232,0.313,88.995,4,67,66,3.706,0
5IgjP7X4th6nMNDh4akUHb,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,4,89,85,3.0768833333333334,2
0vjeOZ3Ft5jvAi9SBFJm1j,0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,4,87,87,3.04445,2
6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,4,80,85,4.344,2
1IIKrJVP1C9N7iPtG6eOsK,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,4,77,85,2.949333333333333,2
3NZJlJemX3mzjf56MqC5ML,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,4,79,85,4.642883333333334,2
2xRGPubKBTHX6iyrpQvtCy,0.58,0.66,6,-7.405,0,0.0429,0.0166,0.0,0.174,0.411,123.801,4,70,85,4.43845,1
71mHO4fFmS2Xu5XxZbcRND,0.62,0.62,1,-6.322,0,0.0375,0.0388,0.000213,0.129,0.459,144.835,4,69,85,2.4791833333333333,2
3baPniPXS0iEII8rDUJdYP,0.828,0.726,10,-6.389,0,0.0419,0.106,0.00101,0.103,0.67,113.017,4,78,62,3.5496,2
5Lgcn7u07bHuqbOtXkN62u,0.662,0.693,3,-4.298,1,0.0698,0.134,0.0,0.145,0.655,86.009,4,76,85,4.202,2
3azJifCSqg9fRij2yKIbWz,0.645,0.534,6,-10.8,0,0.0479,0.157,0.0,0.0863,0.463,105.02,4,89,79,3.77445,2
1au2UduxcvHfa0fZS3Szci,0.607,0.735,4,-6.065,0,0.095,0.253,0.0,0.11,0.964,88.894,4,78,79,2.532783333333333,2
2Gyc6e2cLxA5hoX1NOvYnU,0.546,0.529,11,-10.511,0,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,4,78,79,3.9631166666666666,2
4xqIYGwwZTEem9U8A42SPF,0.929,0.7,0,-5.595,0,0.0906,0.144,0.0,0.349,0.802,120.009,4,78,79,2.2004,2
2MbdDtCv5LUVjYy9RuGTgC,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4,74,77,3.7913,2
6ieWL5CLN9WdC875guWtMe,0.676,0.659,11,-5.123,0,0.0476,0.194,0.0,0.283,0.595,134.985,4,75,79,3.233233333333333,2
5uKHTLXNcftXtYfU7j9cQ6,0.744,0.448,4,-10.426,1,0.291,0.365,0.0,0.194,0.279,118.027,4,73,79,2.22535,2
0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,0.35,150.273,4,74,76,4.01845,2
3PIDciSFdrQxSQSihim3hN,0.561,0.782,3,-7.444,1,0.0317,0.022,0.0,0.109,0.704,127.148,4,58,76,2.554,0
6xkryXuiZU360Lngd4sx13,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,4,80,76,4.058216666666667,2
2aBxt229cbLDOvtL7Xbb9x,0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.487,78.946,4,75,76,4.302216666666666,2
3LmvfNUQtglbTrydsdIqFU,0.837,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,4,73,76,3.3566666666666665,2
1kMOJBmpfWD9fir6st9uqS,0.576,0.526,6,-8.524,1,0.0325,0.323,2.01e-06,0.0548,0.147,122.06,4,73,76,3.5611166666666665,2
4FCb4CUbFCMNRkI6lYc1zI,0.501,0.378,4,-9.37,1,0.029,0.735,0.0,0.119,0.178,119.987,4,72,76,4.29555,2
6bdpj89aYEBjhpsenXAsmO,0.717,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,4,75,78,3.5605333333333333,2
3KeMulXbLDJBQdY5PZbGEh,0.815,0.761,4,-7.162,0,0.144,0.192,0.0,0.0272,0.82,121.999,4,72,78,3.3369833333333334,2
3gOXq3FPPesm7VLPKmef6j,0.563,0.495,2,-10.272,1,0.0362,0.781,0.0,0.0837,0.244,125.998,4,68,78,4.8577,2
5OMUXgfXsSukZ0zxelpC3b,0.673,0.714,9,-8.042,1,0.039,0.111,0.0,0.0858,0.78,112.941,4,73,78,4.2442166666666665,2
1O5mTSQa0sCce9ghhDqIZl,0.7,0.343,2,-10.474,1,0.0308,0.767,0.0,0.0789,0.488,137.864,4,71,78,5.252883333333333,2
7mLEUzAulFygMchoGMrP8E,0.261,0.603,0,-6.733,1,0.0367,0.558,0.0,0.184,0.207,158.125,4,70,78,5.878516666666667,1
4FeczSomVWVyU4FW7xDeAI,0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,4,71,78,5.160666666666667,2
4UMIv5jd9gK98a39BQRD9X,0.577,0.574,0,-6.525,1,0.0278,0.572,0.0,0.1,0.436,94.009,4,77,86,4.469416666666667,2
1smFN2CLqGROu0J0UyvDfL,0.483,0.468,8,-7.642,1,0.0341,0.784,0.0,0.152,0.319,135.875,4,78,86,4.13235,2
4bD9z9qa4qg9BhryvYWB7c,0.59,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,4,78,86,3.7243333333333335,2
7eQl3Yqv35ioqUfveKHitE,0.609,0.538,6,-7.842,1,0.0273,0.328,0.0,0.125,0.608,130.015,4,79,86,5.35375,2
5O932cZmzOZGOGZz9RHx20,0.534,0.481,0,-9.016,0,0.0412,0.697,0.0,0.142,0.293,124.914,4,76,86,4.671366666666667,2
0dLbrlAVPPjpPqnYfmJsWk,0.684,0.771,8,-5.353,1,0.0307,0.548,0.0,0.112,0.539,119.982,4,72,75,4.997116666666667,2
4SqPZorSDuUtvdJwVGeZRC,0.539,0.729,0,-7.588,1,0.0412,0.627,0.000941,0.128,0.435,112.074,4,64,86,4.651783333333333,2
6vo7Y1iWyZvpjvFbf6BiZ5,0.57,0.55,10,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999,4,0,0,5.1864333333333335,0
2FZDNh6tm9mkZ9vTphuAh8,0.857,0.893,0,-2.87,0,0.0422,0.0663,0.0,0.0335,0.845,108.022,4,63,86,3.5277833333333333,2
6udC4b4jOSnHb9ItnXgKLR,0.619,0.429,2,-7.867,1,0.028,0.738,1.35e-05,0.136,0.545,90.058,4,77,75,3.2542166666666668,2
5G7pZ8G8NFvS1MQ9H4L7dC,0.51,0.502,7,-7.016,0,0.0325,0.71,0.0,0.0708,0.321,133.885,4,77,65,4.121433333333333,2
6zfvsbeuFKoWIdoRb3JdhA,0.54,0.796,4,-7.538,1,0.0521,0.371,0.00165,0.11,0.636,78.99,4,55,86,4.417716666666666,0
6vZj02bcQqLTYRAi4jRkw7,0.609,0.759,10,-9.422,0,0.0336,0.245,2.84e-05,0.207,0.802,141.126,4,1,78,5.949033333333333,0
4Q3oEhpsDommo2naYhCpAl,0.334,0.3,2,-12.359,0,0.0377,0.863,1.62e-06,0.195,0.158,147.076,4,71,81,1.69665,1
0rk2X5TAhraBC5aCIXK2Rq,0.651,0.482,4,-8.666,1,0.0281,0.293,0.0,0.0811,0.517,106.993,4,71,57,4.486416666666667,1
4gMgiXfqyzZLMhsksGmbQV,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,4,79,77,3.979116666666666,2
5HNCy40Ni5BZJFw1TKzRsC,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,4,76,77,6.371616666666666,2
3TO7bbrUKrOSPGRTB5MeCz,0.359,0.48,9,-11.79,1,0.0841,0.521,0.0043,0.178,0.355,120.285,4,73,77,6.899116666666667,2
7F02x6EKYIQV3VcTaTm7oN,0.587,0.302,0,-14.976,1,0.0293,0.223,0.00216,0.128,0.19,112.46,4,69,77,4.6406833333333335,1
2DlHlPMa4M17kufBvI2lEN,0.417,0.934,7,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,4,86,77,3.504,2
4e9eGQYsOiBcftrWXwsVco,0.364,0.922,0,-4.217,0,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4,80,77,3.91755,2
0EYOdF5FCkgOJJla8DI2Md,0.538,0.981,1,-2.688,0,0.14,0.00662,0.0,0.219,0.711,101.414,4,79,77,4.257783333333333,2
31RTFPrB7wmYBhlkM2ILXG,0.451,0.889,1,-2.693,1,0.261,0.00167,0.00215,0.258,0.586,131.073,4,76,77,2.563333333333333,2
249Z7XT6mf8B2zuI0RaeS0,0.459,0.958,6,-2.333,1,0.0877,0.0283,0.0,0.108,0.586,142.707,4,71,77,3.5222166666666666,2
4vAHXnJ5YWLq5hbIVzZS1h,0.46,0.54,5,-5.132,1,0.0381,0.0324,0.0168,0.326,0.0506,137.855,4,71,77,3.5906666666666665,2
3AwLxSqo1jOOMpNsgxqRNE,0.493,0.974,1,-3.252,1,0.135,0.0202,8.31e-05,0.182,0.354,99.647,4,69,77,3.3526666666666665,1
6L89mwZXSOwYl76YXfX13s,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,4,84,78,3.02555,2
6ORqU0bHbVCRjXm9AjyHyZ,0.475,0.432,7,-7.844,1,0.0302,0.183,0.0,0.161,0.648,94.605,4,82,78,2.557783333333333,2
3ZffCQKLFLUvYM59XKLbVm,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,4,81,78,4.760883333333333,2
5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,4,80,78,4.372216666666667,2
1Dr1fXbc2IxaK1Mu8P8Khz,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,4,79,78,2.966666666666667,2
3lPr8ghNDBLc2uZovNyLs9,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,4,80,74,3.540666666666666,2
4VqPOruhp5EdPBeR92t6lQ,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4,78,74,5.080666666666667,2
3skn2lauGk7Dx6bVIt5DVj,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,4,76,74,4.00355,2
7xyYsOvq5Ec3P4fr6mM9fD,0.412,0.92,9,-4.852,0,0.0575,0.000456,0.0026,0.11,0.455,93.162,4,75,74,3.790666666666666,2
7ouMYWpwJ422jRcDASZB7P,0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,4,70,74,6.10355,1
2takcwOaAZWiXQijPHIx7B,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,4,72,74,3.9506666666666654,2
429MqIq5nGH32feyRZHunv,0.408,0.965,2,-4.232,1,0.05,6.94e-06,0.000402,0.11,0.349,136.018,4,56,74,3.633333333333333,0
0It6VJoMAare1zdV2wxqZq,0.683,0.585,8,-6.76,1,0.0323,0.00819,0.0162,0.0797,0.641,115.997,4,69,74,3.9166666666666665,2
1xsYj84j7hUDDnTTerGWlH,0.392,0.476,1,-7.583,1,0.0249,0.397,0.000163,0.309,0.234,78.031,4,85,74,4.45995,2
5qlJg0Wbj3sslxfwiaRNpq,0.39,0.649,2,-5.163,1,0.0345,0.172,0.0,0.216,0.144,121.161,4,77,74,4.995383333333334,2
4JfuiOWlWCkjP6OKurHjSn,0.653,0.73,5,-10.613,1,0.0429,0.0115,1.02e-05,0.0776,0.894,108.709,4,78,74,3.67185,2
6gQUbFwwdYXlKdmqRoWKJe,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,4,72,74,4.42955,2
73TxYZd0lBCVRrHawrAglA,0.379,0.76,9,-10.961,1,0.0378,0.00298,0.0296,0.104,0.491,99.436,4,78,74,4.568133333333333,2
6beFuzSjwhOKFZp2aqYDdY,0.308,0.747,0,-5.434,1,0.037,0.0645,8.27e-05,0.431,0.278,139.454,4,14,74,5.936,0
2KCJYwlBWxdlwyIYckIf6V,0.579,0.954,4,-3.947,1,0.0558,0.583,0.0,0.139,0.583,93.448,4,66,74,4.428216666666667,1
5fMwvrqujbQjUxcNPcYrUF,0.633,0.823,5,-5.792,1,0.0287,0.0516,0.000496,0.188,0.444,115.107,4,64,74,5.508883333333333,0
61mWefnWQOLf90gepjOCb3,0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,4,82,76,4.210216666666667,2
3RAFcUBrCNaboRXoP3S5t1,0.568,0.981,2,-3.889,1,0.0887,0.00269,0.00275,0.0243,0.307,135.146,4,78,76,4.735333333333333,2
3GiJq4AQK7324mfIQbpiTf,0.407,0.98,7,-1.58,1,0.107,0.00174,0.000112,0.119,0.537,131.066,4,77,76,4.241116666666667,2
15DLl1r2zi07Ssq5RT1yT0,0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345,4,69,76,2.464,2
5mpUKTdskZea0gStWzeHUZ,0.427,0.946,7,-2.188,1,0.0469,0.000118,0.0253,0.0604,0.237,101.305,4,73,76,4.346216666666667,2
5hheGdf1cb4rK0FNiedCfK,0.398,0.939,9,-2.865,0,0.0648,0.00591,0.000881,0.357,0.235,92.027,4,73,76,5.713683333333333,2
2vPZ4Lklyu75zBR3SgbFNI,0.544,0.69,6,-5.723,0,0.0425,0.012,0.0095,0.0615,0.219,123.962,4,67,76,4.60245,2
6rsoBvxrlxdmqJyGPPciyq,0.516,0.991,11,-2.587,0,0.126,0.000467,4.66e-05,0.327,0.402,95.017,4,68,76,3.393116666666667,2
7ygpwy2qP3NbrxVkHvUhXY,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,4,80,75,4.312883333333334,2
12dU3vAh6AFoJkisorfoUl,0.328,0.936,0,-3.254,1,0.0628,0.0665,2.61e-06,0.165,0.31,162.97,4,74,75,4.826,2
6TlQ5fbojNRuG0hPQMbxeW,0.286,0.822,9,-3.366,0,0.0381,2.31e-05,1.31e-05,0.353,0.19,90.96,4,68,75,4.611116666666667,1
