track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,time_signature,track_popularity,artist_popularity,duration_min,duration_group,speechiness_group,liveness_group,predicted_label
3yfqSUWxFvZELEM4PmlwIR,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,0.76,104.504,4,88,88,4.736666666666666,1,0,0,1
4woTEX1wYOTGDqNXuavlRC,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,4,87,88,5.838666666666667,2,0,0,1
4xkOaSrkexMciUUogZKVTS,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,4,86,88,4.963116666666667,1,0,0,2
3UmaczJpikHgJFyBTAJVoz,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,4,84,88,6.735116666666666,2,0,0,1
15JINEqzVMv3SvJTAXAKED,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,4,85,88,4.38955,1,0,0,1
7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.829,165.995,4,84,88,3.513333333333333,1,1,0,1
3CpoeW0cZSDzIRv5z34F87,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,4,79,88,5.659116666666667,2,0,0,1
7Ie9W94M7OjPoZVV216Xus,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,5,81,88,4.13555,1,0,0,1
60nZcImufyMA1MKQY3dcCH,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,4,83,78,3.8786666666666663,1,0,0,1
5unjCay0kUjuej5ebn4nS4,0.851,0.819,7,-5.173,1,0.212,0.337,0.000153,0.0658,0.903,83.154,3,72,78,2.7340166666666668,0,0,0,1
5bcTCxgc7xVfSaMV3RuVke,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,4,78,84,3.72355,1,0,0,1
3S68RFe1lsdCdTMPIMJM3X,0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,0.154,119.971,4,74,78,3.6022666666666665,1,0,0,1
6clzeGvi1CFioMOolbAOlX,0.81,0.733,9,-6.338,1,0.0444,0.276,6.73e-06,0.288,0.9,125.975,4,64,84,3.821383333333334,1,0,0,1
7Bar1kLTmsRmH6FCKKMEyU,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,4,72,87,3.3668,1,0,0,1
1MJErNPIQUoEMu4YUUmecm,0.859,0.563,1,-6.635,0,0.112,0.0541,0.0,0.0685,0.412,119.934,4,72,85,4.31315,1,0,0,1
7z4xW9WY86uH3gd1V9pfCM,0.827,0.571,11,-7.949,1,0.366,0.0195,0.0,0.166,0.62,142.034,4,68,83,2.4403166666666665,0,1,0,1
0DGTcMqvVR7fmBXgiG6jz4,0.89,0.46,2,-8.155,1,0.0359,0.432,0.0,0.11,0.677,112.555,3,67,78,2.934633333333333,0,0,0,1
0iFOG4Ki9aDmJUYUFHQlPG,0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,4,69,78,3.9417833333333334,1,0,0,1
0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,4,90,88,3.336433333333334,1,0,0,0
10xV5l9nhLvFpR8mqzs0bL,0.912,0.774,0,-4.673,0,0.0455,0.121,0.0127,0.101,0.632,119.966,4,82,81,2.59315,0,0,0,1
7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,4,82,81,3.013716666666667,1,0,0,1
5Z3GHaZ6ec9bsiI5BenrbY,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,4,82,82,3.375783333333333,1,0,0,1
7FGq80cy8juXBCD2nrqdWU,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949,4,81,69,2.8461666666666665,0,0,0,1
6zeeWid2sgw4lap2jV61PZ,0.596,0.552,0,-10.278,0,0.097,0.0765,0.334,0.104,0.112,97.949,4,76,82,3.822,1,0,0,1
152lZdxL1OR0ZMW6KquMif,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,4,79,82,3.6513333333333335,1,1,0,0
5bgwqaRSS3M8WHWruHgSL5,0.83,0.585,1,-5.802,1,0.0366,0.225,0.00209,0.0576,0.642,105.03,4,77,82,3.81,1,0,0,1
70eFcWOvlMObDhURTqT4Fv,0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979,4,76,87,3.2977833333333333,1,0,0,1
45Egmo7icyopuzJN0oMEdk,0.708,0.648,6,-5.626,1,0.0449,0.0956,0.0,0.134,0.338,143.955,4,76,82,3.3617833333333333,1,0,0,1
4nrPB8O7Y7wsOCJdgXkthe,0.778,0.632,2,-5.6,0,0.0493,0.274,0.0,0.0915,0.498,122.104,4,88,83,3.63815,1,0,0,1
6G12ZafqofSq7YtrMqUm76,0.873,0.695,0,-4.207,0,0.0459,0.419,1.23e-06,0.211,0.823,131.963,4,83,85,2.64675,0,0,0,1
2rurDawMfoKP4uHyb2kJBt,0.695,0.636,5,-4.654,1,0.317,0.234,0.0,0.081,0.575,174.14,4,83,85,2.8705833333333333,0,0,0,1
3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,4,86,85,3.634883333333333,1,0,0,1
6bNB5gxFX6Q87DbQWb8OWZ,0.758,0.871,2,-6.408,1,0.147,0.0062,0.0,0.0663,0.753,126.994,4,70,85,3.3771166666666668,1,0,0,2
0OEBOJhSObnFuHuasXdt52,0.687,0.361,10,-11.589,1,0.0792,0.35,1.11e-05,0.11,0.526,165.747,4,80,85,2.88555,0,0,0,0
6mICuAdrwEjh6Y6lroV2Kg,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,4,78,85,3.264,1,0,0,1
78dbqYDvx6FOefROApu9w0,0.595,0.461,6,-7.786,1,0.0641,0.269,0.000149,0.123,0.338,91.976,4,78,85,3.21445,1,0,0,0
0KAqMRUSZwzG3dZLdDA4eH,0.839,0.403,0,-11.059,1,0.0308,0.5,1.81e-06,0.0786,0.575,97.967,4,78,85,4.237333333333333,1,0,0,0
7kDUspsoYfLkWnZR7qwHZl,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,4,77,76,2.32435,0,0,0,1
2gTdDMpNxIRFSiu7HutMCg,0.628,0.744,7,-4.718,1,0.0379,0.0257,0.0,0.313,0.277,119.921,4,74,76,2.823283333333334,0,0,0,1
25wdC7CJmCJPgnKw9rYquJ,0.601,0.92,5,-4.802,0,0.0505,0.000735,0.0,0.0998,0.537,88.014,4,74,76,2.835566666666667,0,0,0,2
0OI7AFifLSoGzpb8bdBLLV,0.653,0.718,3,-5.232,0,0.213,0.00413,0.0,0.0537,0.216,82.034,4,73,76,3.3800833333333333,1,0,0,1
1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,1,-4.845,1,0.0744,0.000417,0.0086,0.194,0.522,99.975,4,73,76,2.86035,0,0,0,2
6mADjHs6FXdroPzEGW6KVJ,0.533,0.858,2,-4.212,1,0.0766,0.00021,0.0,0.148,0.506,160.057,4,71,76,3.4193166666666666,1,0,0,2
1PSBzsahR2AKwLJgx8ehBj,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,4,73,76,3.9882166666666663,1,0,0,1
50eJOxJiGmJ7PBZaTKpje1,0.665,0.678,5,-4.122,0,0.0315,0.00156,0.0,0.474,0.682,131.986,4,68,76,2.0428333333333333,0,0,0,1
0c34ovpXiMWWUbKX0IavIH,0.721,0.632,5,-6.695,0,0.0358,0.0693,0.0,0.291,0.296,92.057,4,73,78,2.4143333333333334,0,0,0,1
1T4tQ4SSagbhAKpvcWg035,0.742,0.617,2,-6.689,1,0.0345,0.05,5.92e-05,0.0711,0.491,147.002,4,67,76,2.0698,0,0,0,1
5YUyW9opqNsMSEzzecZih1,0.594,0.749,9,-5.298,0,0.056,0.0338,0.00106,0.3,0.694,179.968,4,77,80,2.8809,0,0,0,2
7qCAVkHWZkF44OzOUKf8Cr,0.628,0.69,8,-5.83,1,0.0511,0.443,0.0,0.113,0.66,179.908,4,77,80,3.431783333333333,1,0,0,1
0ERbK7qVqveCaBWIiYCrl3,0.635,0.713,11,-6.909,1,0.0937,0.228,0.0,0.0506,0.749,179.864,4,75,80,3.4116833333333334,1,0,0,1
03LfOYi0icz4souspZVVhq,0.627,0.849,1,-3.167,0,0.153,0.0913,0.0,0.145,0.818,89.907,4,68,83,2.6347833333333335,0,0,0,1
7anSoGdgtmJTAPZBzcPhO6,0.681,0.648,1,-5.021,0,0.38,0.523,0.0,0.104,0.688,172.02,4,73,73,4.7751166666666665,1,1,0,1
2Eg6dOam7cAe5turf2bnCg,0.855,0.912,10,-4.832,0,0.145,0.183,0.0,0.122,0.885,104.072,4,77,80,2.61705,0,0,0,1
20yLo8tCAM1LXixAdBf3f2,0.76,0.803,8,-2.867,0,0.0306,0.531,0.0,0.0555,0.922,136.945,4,69,74,3.7179,1,0,0,1
5Fim1gaXBgsiFfsQAfQSDS,0.832,0.608,6,-6.042,0,0.0385,0.282,0.0,0.0761,0.589,94.013,4,74,80,3.3117833333333335,1,0,0,1
3eSJmGWqoBRx5wbFCtvPtz,0.591,0.785,9,-7.768,1,0.161,0.161,0.0,0.126,0.785,106.002,4,71,62,3.625783333333333,1,0,0,1
0tIpUUbOYIWqvI50Ksf7D5,0.827,0.788,7,-11.937,0,0.0831,0.246,0.0,0.0764,0.815,109.933,4,74,59,2.8334166666666665,0,0,0,1
6dGnYIeXmHdcikdzNNDMm2,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,4,85,82,3.09555,1,0,0,1
7iN1s7xHE4ifF5povM6A48,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,4,79,82,4.05045,1,0,0,0
2EqlS6tkEnglzr7tkKAAYD,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,4,79,82,4.33245,1,0,0,0
3BQHpFgAp4l80e1XslIjNI,0.332,0.179,5,-11.83,1,0.0326,0.879,0.0,0.0886,0.315,96.529,4,78,82,2.09445,0,0,0,0
5ZBeML7Lf3FMEVviTyvi8l,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,4,79,82,2.5871166666666667,0,0,0,1
5jgFfDIR6FR0gvlA56Nakr,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,4,77,82,2.30645,0,0,0,0
3KfbEIOC7YIv90FIfNSZpo,0.688,0.435,9,-11.359,1,0.0323,0.449,0.0,0.113,0.435,103.239,4,77,82,2.4388833333333335,0,0,0,0
0aym2LBJBk9DAYuHHutrIl,0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,4,73,82,7.094216666666667,2,0,0,0
4pbG9SUmWIvsROVLF0zF9s,0.49,0.715,7,-5.549,1,0.0476,0.386,0.0,0.311,0.866,130.726,4,70,82,2.429116666666667,0,0,0,1
0pNeVovbiZHkulpGeOx1Gj,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,4,74,82,3.0382166666666666,1,0,0,0
4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,4,85,81,4.205116666666667,1,0,0,1
3cHyrEgdyYRjgJKSOiOtcS,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,4,84,81,3.4026666666666667,1,0,0,1
2bJvI42r8EF3wxjOuDav4r,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,4,83,81,3.822666666666666,1,0,0,1
0Hf4aIJpsN4Os2f0y0VqWl,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,4,80,81,3.8251166666666663,1,0,0,1
62zFEHfAYl5kdHYOivj4BC,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,4,78,81,3.788,1,0,0,1
4Y7XAxTANhu3lmnLAzhWJW,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,4,77,81,3.9366666666666665,1,0,0,1
1PCvKFPWnTXAe2oaReVUcr,0.592,0.935,6,-4.317,0,0.0581,0.00879,0.0154,0.132,0.567,125.013,4,73,81,3.708666666666667,1,0,0,2
0OPyDgTRuIdCJ9B4bYSths,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,4,74,81,3.96,1,0,0,2
3rfhI32Il2hVRKDkuGeeen,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,4,78,81,3.90755,1,0,0,2
5Pg4qYTcvCUBBq3jBhKq0t,0.898,0.677,11,-6.422,0,0.243,0.0223,0.0,0.35,0.578,130.027,4,69,85,2.574883333333333,0,0,0,1
48QmG1dfvMuYLxMPt7KSRA,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,4,83,79,3.6862666666666666,1,0,0,1
0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,4,83,79,3.6428833333333337,1,0,0,1
58dGRQrNmAJeRMFuguUbvD,0.801,0.764,2,-5.112,1,0.0986,0.109,1.62e-05,0.247,0.578,89.999,4,70,59,2.569183333333333,0,0,0,1
6bK9BH9Ts8Gj5JFvnQkzak,0.741,0.824,10,-4.143,0,0.0352,0.614,0.0,0.158,0.725,100.216,4,79,79,3.5277666666666665,1,0,0,1
1zZIGnXIcDKU8QIUkR20nK,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,4,58,79,3.79645,1,0,0,1
6YB6CK4Tsb0BgtxCEL9KlI,0.855,0.674,7,-4.328,1,0.314,0.165,0.0,0.0548,0.578,95.991,4,69,79,4.03755,1,0,0,1
6k8uthjEbttfWXcGaNTQGD,0.711,0.761,8,-3.04,1,0.225,0.067,0.0,0.041,0.718,95.824,4,54,79,4.064666666666667,1,0,0,1
5lJx5eiSahFfsqkMJVlkDN,0.765,0.666,7,-5.384,1,0.172,0.103,0.0,0.116,0.757,87.002,4,73,79,4.556,1,0,0,1
2ykXJ9QVwx9Li8nsW0h6b2,0.812,0.712,0,-5.993,0,0.0452,0.01,0.0,0.108,0.85,98.029,4,68,69,2.4824,0,0,0,1
37eGbhE1xVFSvcKkqGb6i1,0.828,0.588,2,-7.14,1,0.118,0.0156,0.0,0.124,0.598,94.052,4,67,79,3.744683333333333,1,0,0,1
44AyOl4qVkzS48vBsbNXaC,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,3,81,76,3.0393333333333334,1,0,0,0
3QiAAp20rPC3dcAtKtMaqQ,0.465,0.27,4,-16.661,1,0.0425,0.9,0.00104,0.145,0.58,94.518,4,56,76,2.1528833333333335,0,0,0,0
7n7VsX3sv66znBwA8b5uhp,0.575,0.236,2,-16.982,1,0.0422,0.968,0.0178,0.105,0.829,79.576,4,54,76,1.93045,0,0,0,0
1H5IfYyIIAlgDX8zguUzns,0.487,0.382,7,-10.889,1,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,4,75,76,4.354666666666667,1,0,0,0
7zMUCLm1TN9o9JlLISztxO,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,4,76,76,2.838216666666667,0,0,0,1
1B5Tp2Ml9nLlmTSJx8xVfI,0.358,0.387,7,-14.342,1,0.0324,0.746,0.0121,0.119,0.495,181.183,4,72,76,3.6406666666666663,1,0,0,0
3C6pSIVeBKIbSpCFtaw1r8,0.325,0.715,7,-7.744,1,0.0368,0.00708,2.79e-05,0.0987,0.282,93.914,3,67,76,3.197333333333334,1,0,0,1
452KBpASS5lZLeJWX9Ixub,0.623,0.537,10,-10.014,0,0.0726,0.332,1.4e-05,0.0963,0.905,166.885,4,73,76,2.4488833333333333,0,0,0,1
7KWoeBqSdZHEloYKVxssfG,0.404,0.266,10,-16.688,1,0.0334,0.716,0.133,0.107,0.491,88.916,4,68,76,2.790216666666667,0,0,0,0
1GEGKdhnYoQYZ2cvbo5XPM,0.481,0.733,5,-7.633,1,0.165,0.573,1.17e-05,0.108,0.874,122.903,4,61,76,2.34045,0,0,0,1
0Z2J91b2iTGLVTZC4fKgxf,0.916,0.844,7,-3.967,1,0.236,0.0394,0.0,0.0778,0.586,95.19,4,83,78,5.21045,2,0,0,1
5g9lS8deSIxItFBmZRC4vN,0.801,0.91,2,-6.566,1,0.225,0.00239,0.000891,0.0737,0.805,87.277,4,80,78,4.639783333333333,1,0,0,2
3ia3dJETSOllPsv3LJkE35,0.763,0.85,7,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,4,81,78,4.74845,1,0,0,1
4VQNCzfZ3MdHEwwErNXpBo,0.872,0.723,1,-5.968,1,0.247,0.0293,0.0,0.327,0.843,93.279,4,80,78,5.12955,2,0,0,1
4AE7Lj39VnSZNOmGH2iZaq,0.874,0.63,1,-3.585,1,0.298,0.0578,0.00479,0.0582,0.717,95.0,4,77,78,4.693333333333333,1,0,0,1
1ofhfV90EnYhEr7Un2fWiv,0.865,0.665,7,-6.289,1,0.073,0.0453,0.0,0.224,0.331,111.113,4,77,78,4.48045,1,0,0,1
6tDxrq4FxEL2q15y37tXT9,0.773,0.54,6,-7.123,1,0.103,0.371,0.0,0.131,0.322,84.115,4,73,78,4.666666666666667,1,0,0,1
0XRbYXQUymj9SJkrr8YK5B,0.598,0.732,4,-7.013,1,0.425,0.144,0.0,0.508,0.595,172.329,4,72,78,4.375116666666667,1,1,0,1
6LwrEZNkvFTOypNwSLjuaJ,0.849,0.904,8,-4.78,1,0.138,0.0248,5.11e-05,0.0545,0.854,99.258,4,72,78,4.108883333333333,1,0,0,1
7rUchbZxrhF29Q0vYjKEU0,0.795,0.852,0,-2.238,1,0.178,0.0442,3.47e-06,0.39,0.673,95.44,4,71,78,5.512666666666667,2,0,0,1
0xzI1KAr0Yd9tv8jlIk3sn,0.762,0.861,0,-3.296,1,0.0955,0.0185,0.0,0.264,0.955,120.048,4,76,69,2.8785666666666665,0,0,0,1
6YbhspuOar1D9WSSnfe7ds,0.553,0.652,0,-6.685,1,0.206,0.0897,0.0,0.111,0.551,94.505,4,70,81,3.455783333333333,1,0,0,1
2NBQmPrOEEjA8VbeWOQGxO,0.888,0.632,1,-3.872,1,0.219,0.19,0.0,0.101,0.662,91.979,4,78,81,4.43445,1,0,0,1
3i1B1PnsfnOQPGVIzhf1lr,0.723,0.732,11,-5.514,1,0.0864,0.11,0.0,0.484,0.503,104.991,4,68,73,3.3291166666666667,1,0,0,1
6CPAznSrkDmiPBgLXoi00f,0.718,0.768,7,-7.87,1,0.25,0.0988,0.0,0.0957,0.591,164.038,4,60,88,3.5624166666666666,1,0,0,1
0R7YVi7w41Dr9jU5vblAok,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,4,71,81,3.26645,1,0,0,1
7FrJV8tydWEv1Mxu2mIQrm,0.907,0.695,11,-6.268,0,0.135,0.246,0.0,0.0808,0.961,101.007,4,70,81,4.971783333333334,1,0,0,1
2yGk5A4oipC4jvDLIVlQIJ,0.861,0.48,7,-8.433,1,0.0512,0.0459,0.0,0.351,0.278,99.972,4,58,81,2.9806666666666666,0,0,0,1
2RxC2peY3FtrurYmbbmanr,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,0.683,177.951,4,3,77,3.3893333333333335,1,0,0,1
0RcYEWXtbu4ehdv1tiBOi0,0.878,0.786,11,-5.273,0,0.152,0.416,3.1e-05,0.122,0.831,101.984,4,67,81,6.370666666666667,2,0,0,1
2XHzzp1j4IfTNp1FTn7YFg,0.669,0.634,11,-6.476,1,0.0327,0.0125,0.0,0.0946,0.496,124.906,4,84,84,4.250883333333333,1,0,0,1
4dASQiO1Eoo3RJvt74FtXB,0.502,0.786,9,-4.378,0,0.317,0.255,0.0,0.65,0.739,169.021,4,76,84,4.058183333333333,1,0,0,1
5hUYsaOyMY32yjRXeuQwGj,0.328,0.622,5,-7.291,0,0.0866,0.858,0.0,0.104,0.401,74.267,4,76,84,3.80155,1,0,0,1
5UsLjwBaTHBX4ektWIr4XX,0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,5,76,95,5.961783333333333,2,1,0,2
5Qy6a5KzM4XlRxsNcGYhgH,0.364,0.752,2,-5.429,1,0.304,0.0007,0.0,0.318,0.606,79.119,4,74,84,4.143116666666667,1,0,0,2
1pm7lQGl6mvKWDxesZTVFp,0.832,0.43,0,-9.39,1,0.0826,0.0606,0.00323,0.124,0.462,148.074,4,67,84,4.988883333333333,1,0,0,1
1xPW9rS8dkuJP46WBTqU2C,0.663,0.688,6,-8.659,0,0.283,0.0391,0.00224,0.223,0.731,151.589,4,69,84,3.6968833333333335,1,0,0,1
3vWzyGTu6Ovo1GdrcJqH6e,0.443,0.623,0,-6.717,0,0.0718,0.0468,0.0,0.247,0.156,79.365,4,75,84,3.8833333333333337,1,0,0,1
1kMuU3TNQvHbqvXCWBodmP,0.376,0.841,3,-4.348,0,0.356,0.0435,0.0,0.578,0.463,76.052,4,72,84,4.53245,1,1,0,2
7uoFMmxln0GPXQ0AcCBXRq,0.716,0.512,1,-6.257,1,0.0331,0.483,0.0,0.0928,0.326,104.957,3,78,81,2.7651166666666667,0,0,0,1
1yvMUkIOTeUNtNWlWRgANS,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,83,81,3.6291166666666665,1,0,0,1
2s1sdSqGcKxpPr5lCl7jAV,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5,73,81,3.602,1,0,0,2
3e7sxremeOE3wTySiOhGiP,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,4,80,75,3.9833333333333334,1,0,0,0
3S4px9f4lceWdKf0gWciFu,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,4,72,81,3.5277833333333333,1,0,0,1
4xigPf2sigSPmuFH3qCelB,0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,4,80,81,3.5617833333333335,1,0,0,1
5S9lfZu1YF8xKkgSsqL2Bd,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,4,69,81,4.286666666666667,1,0,0,2
0F3v8p8ZnEGtZDxNcJ5Klq,0.678,0.744,6,-4.058,0,0.234,0.495,2.35e-05,0.0631,0.433,101.987,4,75,81,2.7058833333333334,0,0,0,1
5cpJFiNwYyWwFLH0V6B3N8,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,0.536,109.976,4,75,85,3.5751166666666667,1,0,0,1
1N1ZpYUJc9fwrqk53FGgWv,0.547,0.814,1,-6.191,1,0.12,0.0215,0.0,0.0475,0.724,92.986,4,54,81,3.421116666666667,1,0,0,2
0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,4,87,80,4.296666666666667,1,0,0,1
5e9TFTbltYBg2xThimr0rU,0.545,0.67,9,-8.81,1,0.0496,0.009,0.000822,0.0451,0.481,151.553,4,84,80,4.50355,1,0,0,2
254bXAqt3zP6P50BdQvEsq,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,4,83,80,3.77755,1,0,0,0
07GvNcU1WdyZJq3XxP0kZa,0.583,0.947,5,-5.12,1,0.0378,0.0185,0.00109,0.0679,0.803,135.448,4,82,80,3.7268833333333338,1,0,0,1
5ihS6UUlyQAfmp48eSkxuQ,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,4,80,80,3.324883333333333,1,0,0,0
4bEb3KE4mSKlTFjtWJQBqO,0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,4,79,80,3.22245,1,0,0,1
4CoSCPlKNrWli7E5kFtbcl,0.64,0.649,2,-10.345,1,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,4,76,80,3.6842166666666665,1,0,0,1
05oETzWbd4SI33qK2gbJfR,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,4,76,80,4.212883333333333,1,0,0,0
19Ym5Sg0YyOCa6ao21bdoG,0.622,0.54,5,-13.99,1,0.0261,0.017,0.00771,0.265,0.847,130.879,4,75,80,4.415116666666667,1,0,0,1
19Shlms2uTnOjIUg50TXzd,0.654,0.336,6,-12.825,1,0.0379,0.858,0.385,0.0786,0.947,176.083,4,76,80,2.24,0,0,0,0
0GjEhVFGZW8afUYGChu3Rr,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4,86,78,3.84,1,0,0,1
3vkQ5DAB1qQMYO4Mr9zJN6,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,4,83,78,4.876883333333334,1,0,0,1
2TxCwUlqaOH3TIyJqGgR91,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,4,80,78,3.55445,1,0,0,1
7rWgGyRK7RAqAAXy4bLft9,0.719,0.922,11,-6.091,1,0.0338,0.523,0.000163,0.0867,0.964,133.113,4,75,78,4.348216666666667,1,0,0,1
3oEkrIfXfSh9zGnE7eBzSV,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,4,76,78,4.912,1,0,0,0
5BckPAYcKEJuYs1eV1BHHe,0.684,0.675,11,-8.123,1,0.0257,0.163,0.0,0.242,0.924,107.064,4,77,78,4.06555,1,0,0,1
4euAGZTszWPrriggYK0HG9,0.678,0.727,2,-7.844,0,0.0258,0.117,0.00396,0.354,0.71,133.481,4,79,78,4.57445,1,0,0,0
3Dy4REq8O09IlgiwuHQ3sk,0.445,0.949,2,-4.682,1,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,4,76,78,2.816,0,0,0,2
762B4bOcXF7I2Y8UlKTyTy,0.5,0.554,9,-8.108,1,0.0354,0.734,3.72e-06,0.312,0.372,84.229,4,75,78,5.438666666666666,2,0,0,0
0J2p4KYdr6Mg4ET6JPlbe1,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,4,74,78,4.214216666666666,1,0,0,1
4kKdvXD0ez7jp1296JmAts,0.652,0.259,2,-13.336,1,0.0595,0.903,0.0,0.362,0.836,142.169,4,57,74,2.590883333333333,0,0,0,0
2FPfeYlrbSBR8PwCU0zaqq,0.262,0.137,8,-15.235,1,0.0344,0.913,6.74e-06,0.267,0.288,92.183,3,57,74,3.443333333333334,1,0,0,0
4HEOgBHRCExyYVeTyrXsnL,0.512,0.339,8,-13.119,1,0.0498,0.727,0.0,0.0977,0.951,174.609,4,53,74,2.01155,0,0,0,0
3spdoTYpuCpmq19tuD0bOe,0.401,0.381,2,-7.458,1,0.0274,0.7,0.0,0.122,0.229,75.454,4,75,74,4.613333333333333,1,0,0,0
