video_id,comment_count,like_count,view_count,rate_v_c,rate_v_l,rate_c_l,outlier,comment_bin,like_bin,view_bin
Z8vDU6vUTj4,1585,163574,13668853,-0.011,-0.037,-0.039,1,4,4,4
acYUqMd9k2I,11755,788585,54665554,-0.032,-0.037,-0.039,1,4,4,4
2ag4IyqC76s,157,4545,324999,-0.045,-0.037,-0.039,1,3,4,3
LfPYX03_4rA,2289,121743,10422845,-0.032,-0.037,-0.039,1,4,4,4
XqpQpt_cmhE,26906,902362,93152457,-0.038,-0.037,-0.039,1,3,4,3
BBAtAM7vtgc,130824,1206556,112025350,-0.052,-0.037,-0.039,1,1,1,0
Co0tTeuUVhU,64453,1409552,209932800,-0.039,-0.037,-0.039,1,4,4,4
ila-hAUXR5U,37255,1076388,135720669,-0.037,-0.037,-0.039,1,4,4,4
wuO4_P_8p-Q,7670,695655,57663210,-0.017,-0.037,-0.039,1,4,4,4
PsO6ZnUZI0g,158125,3025094,453246933,-0.041,-0.037,-0.039,1,4,4,4
MxEjnYdfLXU,13498,686350,46721120,-0.038,-0.037,-0.039,1,1,1,1
Rw-C1dimSOM,427,11103,389033,-0.051,-0.037,-0.039,1,3,3,4
LQ488QrqGE4,26020,590327,106937301,-0.035,-0.037,-0.039,1,3,3,4
6vwNcNOTVzY,72859,1888564,340544098,-0.032,-0.037,-0.039,1,3,3,3
yG7MPEQm1-w,63943,2632941,653716406,-0.003,-0.036,-0.039,1,4,3,4
wOjzo02Tmck,22882,713895,196880235,-0.011,-0.036,-0.039,1,4,4,4
Tsh1zTv_zAs,1119,14463,1122035,-0.051,-0.037,-0.039,1,1,2,2
QfGc8PLZgaY,12044,361373,133010220,0.001,-0.036,-0.039,1,2,3,2
giAE7Yz7gHI,12163,416364,130015354,-0.0,-0.036,-0.039,1,4,4,4
OThKTAVrUMQ,8612,208315,57819740,-0.021,-0.036,-0.039,1,3,3,2
T_oE3qkbo5s,16469,455143,152912241,-0.008,-0.036,-0.039,1,1,1,1
NCvJwzDQTBM,25716,615119,234067191,-0.009,-0.036,-0.039,1,4,4,4
cNo-d6Y6w8Y,1062,115511,21811204,0.051,-0.036,-0.039,1,4,4,4
SjqmSPZhF3s,3899,168997,13569854,-0.038,-0.037,-0.039,1,2,2,2
ViwtNLUqkMY,69460,3533423,735539553,-0.001,-0.036,-0.039,1,4,4,4
e_aT9pAGQo8,8670,276804,24871572,-0.041,-0.037,-0.039,1,4,4,4
XtG8qNyS1pc,1196,23401,2139015,-0.047,-0.037,-0.039,1,4,4,4
bnVUHWCynig,209333,7320869,1458241187,-0.02,-0.036,-0.039,1,2,3,2
Ob7vObnFUJc,93887,2339426,535542710,-0.026,-0.036,-0.039,1,0,0,0
O9rk6ldyFkA,3625,98280,10292630,-0.041,-0.037,-0.039,1,3,3,3
817P8W8-mGE,70301,2019909,235106762,-0.039,-0.037,-0.039,1,4,4,4
p1JPKLa-Ofc,131178,3030375,715449849,-0.028,-0.036,-0.039,1,0,1,1
VBmMU_iwe6U,239578,3084885,571070608,-0.044,-0.036,-0.039,1,4,4,4
9k3wMoQn-DQ,4296,287153,22708683,-0.029,-0.037,-0.039,1,4,4,4
Z6o3zVGnIyQ,2,140,13878,-0.032,-0.037,-0.039,1,2,2,3
XtPY5kxjCWo,9786,496930,31513444,-0.039,-0.037,-0.039,1,2,1,1
_ce7WX4l55A,16234,908233,93013412,-0.026,-0.037,-0.039,1,0,1,1
EmM3TyPnZxw,257,23619,1819692,-0.019,-0.037,-0.039,1,4,4,4
kJQP7kiw5Fk,4226316,52256496,8281605127,-0.046,-0.037,-0.039,1,4,4,4
DiItGE3eAyQ,386212,13488347,2735262009,-0.019,-0.036,-0.039,1,4,4,4
3n44gsAObDc,4342,137309,39977000,-0.008,-0.036,-0.039,1,4,2,2
X3n8RuHY6zE,1741,34933,3879010,-0.044,-0.037,-0.039,1,3,3,3
w-DN5fG4HtM,169,18464,1887353,0.002,-0.037,-0.039,1,4,4,3
_r-nPqWGG6c,55464,3734975,324003781,-0.026,-0.037,-0.039,1,3,4,3
4IahvCIqeOc,22543,1151567,85198534,-0.036,-0.037,-0.039,1,3,3,2
0opZqh_TprM,66557,2782890,204506522,-0.04,-0.037,-0.039,1,1,1,0
no0RhhdJMlE,24144,144702,10046583,-0.054,-0.037,-0.038,1,3,4,4
7WLt74z_TkI,6240,373985,27571522,-0.033,-0.037,-0.039,1,0,0,0
n1khwOk5dN8,27287,614353,36115929,-0.049,-0.037,-0.039,1,4,4,4
5i6A1IHAQsg,11096,593149,37882029,-0.038,-0.037,-0.039,1,2,3,2
i_PYqIZoGvo,7731,424070,23337550,-0.04,-0.037,-0.039,1,4,4,4
BySMBliqjE8,534,14474,838691,-0.048,-0.037,-0.039,1,3,4,4
xCDXVoc35Vs,14167,1051612,183585136,0.011,-0.037,-0.039,1,4,4,4
BFoEqgAhKeA,11,588,38057,-0.04,-0.037,-0.039,1,2,2,2
8avC3hHNeSE,62453,3147681,958820638,0.024,-0.036,-0.039,1,4,4,4
Th8w0u_bV6w,3968,174055,21200041,-0.028,-0.037,-0.039,1,4,4,4
DriCCFRQlj8,80073,3051863,184125592,-0.044,-0.037,-0.039,1,4,4,4
ieodxKMYRf8,13287,924569,138429464,-0.002,-0.037,-0.039,1,4,4,4
ZYDj7bys8jo,32339,1706205,202134531,-0.023,-0.037,-0.039,1,4,4,4
So10gTOBRWg,2098,132871,11587113,-0.027,-0.037,-0.039,1,0,0,1
wJT-YKmlWJc,101668,4866242,837840336,-0.013,-0.037,-0.039,1,4,4,4
LOZuxwVk7TU,158869,4189234,632839921,-0.035,-0.037,-0.039,1,4,4,4
elueA2rofoo,74782,1954212,321356628,-0.034,-0.037,-0.039,1,4,4,4
C-u5WLJ9Yk4,183023,4991785,869370975,-0.031,-0.037,-0.039,1,4,4,4
CduA0TULnow,105308,2708219,426039133,-0.035,-0.037,-0.039,1,4,4,4
VkGD-FpYoLA,297,7708,1212061,-0.035,-0.037,-0.039,1,4,4,4
rMqayQ-U74s,70054,1571817,370823909,-0.028,-0.036,-0.039,1,4,4,4
lVhJ_A8XUgc,47693,1070076,223585010,-0.032,-0.036,-0.039,1,4,4,4
s6b33PTbGxk,123610,2835231,210506453,-0.047,-0.037,-0.039,1,4,4,4
0aEnnH6t8Ts,43452,853293,133022150,-0.04,-0.037,-0.039,1,4,4,4
y8trd3gjJt0,96704,5012170,620501023,-0.023,-0.037,-0.039,1,4,4,4
UWV41yEiGq0,83660,4000660,1065021835,0.01,-0.036,-0.039,1,2,2,2
CbEst0K063c,55130,3539493,1390967536,0.075,-0.036,-0.039,1,3,3,2
8jwbnGrX7-c,30256,2251733,585581036,0.045,-0.036,-0.039,1,4,4,4
1_zgKRBrT0Y,367886,13243985,2798204740,-0.016,-0.036,-0.039,1,3,3,3
dhYOPzcsbGM,320571,9659655,538467668,-0.047,-0.037,-0.039,1,4,4,4
MNmc_XJp5rI,25877,1708150,567431613,0.058,-0.036,-0.039,1,2,2,1
lqoNYHUVk-A,2301,118702,20282994,-0.01,-0.037,-0.039,1,4,4,4
HqrPJysnCWM,6164,476235,21647918,-0.038,-0.037,-0.039,1,4,4,4
JFYedt-KnB0,72371,1730156,233038895,-0.039,-0.037,-0.039,1,4,4,4
pAzFRfzwT-g,12413,348294,35822360,-0.041,-0.037,-0.039,1,4,4,4
pfxyk1glEq4,46826,2046816,205743027,-0.033,-0.037,-0.039,1,3,3,3
QkaWdvv-jKg,1850,89384,5438937,-0.041,-0.037,-0.039,1,2,2,3
6L_k74BOLag,121899,3607670,463084218,-0.036,-0.037,-0.039,1,4,4,4
XYyU8Y_o9v4,16198,947358,103610279,-0.023,-0.037,-0.039,1,0,0,0
dPhwbZBvW2o,56279,1901362,180050322,-0.039,-0.037,-0.039,1,0,0,0
5sMKX22BHeE,56539,1149905,331776474,-0.025,-0.036,-0.039,1,4,4,4
Q_ljNRC8qqM,10538,478019,73967619,-0.019,-0.037,-0.039,1,4,4,3
PhXu2kq7j-E,1899,119107,26089201,0.016,-0.036,-0.039,1,4,4,4
nmjdaBaZe8Y,100262,2836004,642473418,-0.023,-0.036,-0.039,1,3,3,2
Ip6mUD4NINI,75,4245,317739,-0.034,-0.037,-0.039,1,2,1,1
PKw7aanzgMc,9,450,23938,-0.044,-0.037,-0.039,1,3,4,3
xUq1rZ7mmns,52650,2088302,306545929,-0.026,-0.037,-0.039,1,2,2,1
rTVjstuyuJU,17359,533678,31797597,-0.047,-0.037,-0.039,1,2,2,2
HIwAI05Y1fU,70979,2567933,281524495,-0.035,-0.037,-0.039,1,4,4,4
v4y1VXGEay4,9758,198081,20409520,-0.045,-0.037,-0.039,1,2,2,2
x_HEpW9v69A,2045,39965,2220269,-0.05,-0.037,-0.039,1,4,4,4
1QQTT5tktH4,7305,735664,62514987,-0.011,-0.037,-0.039,1,4,4,4
Gb-IlOT3r_Q,2465,58215,2376939,-0.051,-0.037,-0.039,1,4,4,4
cbSMOjwoPAg,2747,97186,9717373,-0.038,-0.037,-0.039,1,4,4,4
yXQViqx6GMY,248452,3893402,758206531,-0.04,-0.036,-0.039,1,4,4,4
ah-U9ECRZog,1934,57984,17386399,-0.009,-0.036,-0.039,1,4,4,4
qq09UkPRdFY,29210,802515,116171205,-0.035,-0.037,-0.039,1,4,4,4
LfRNRymrv9k,45389,1397535,334225571,-0.018,-0.036,-0.039,1,4,4,4
0habxsuXW4g,83270,2411837,611787824,-0.018,-0.036,-0.039,1,3,4,4
WDaNJW_jEBo,36398,2533081,340591567,-0.007,-0.037,-0.039,1,3,4,3
Hat1Hc9SNwE,68312,1961695,408246645,-0.025,-0.036,-0.039,1,4,4,4
H1Yt0xJKDY8,118396,1799121,227997835,-0.046,-0.037,-0.039,1,3,4,4
0IA3ZvCkRkQ,46151,1387551,359884142,-0.015,-0.036,-0.039,1,2,3,3
BEJmP8T07JU,34898,589612,108035593,-0.04,-0.036,-0.039,1,2,3,2
MrzkoLKpgLU,13934,1006142,138301762,-0.004,-0.037,-0.039,1,2,3,3
mrdRHsIkK_c,12555,653782,79525249,-0.023,-0.037,-0.039,1,3,3,3
w4ClQO0FFQg,139847,4226110,474072249,-0.038,-0.037,-0.039,1,4,4,4
aOliIfyH6vI,12451,922963,116800325,-0.007,-0.037,-0.039,1,3,4,4
OsTGp5n6w5E,4061,390275,35132137,-0.011,-0.037,-0.039,1,0,0,0
4h1WFyOQv0Y,4054,360905,21164416,-0.029,-0.037,-0.039,1,4,4,4
14nAMb8bYSk,3270,172781,31995832,-0.005,-0.036,-0.039,1,3,3,2
EhhiY11Z9-U,11342,451870,67289461,-0.025,-0.037,-0.039,1,4,4,4
T94PHkuydcw,98569,2905616,361804697,-0.037,-0.037,-0.039,1,3,4,3
9JDSGhhiOwI,14594,807334,106042785,-0.018,-0.037,-0.039,1,4,4,4
GlfY8m3WJOE,52,1278,133912,-0.043,-0.037,-0.039,1,4,4,4
BddP6PYo2gs,153332,5870719,495144515,-0.039,-0.037,-0.039,1,4,4,4
vGHa_VcAIxM,14257,373828,13008411,-0.051,-0.037,-0.039,1,2,2,2
jHNNMj5bNQw,40164,2374564,407469341,-0.003,-0.037,-0.039,1,4,4,4
mt9xg0mmt28,14907,771929,83587197,-0.027,-0.037,-0.039,1,4,4,4
hoNb6HuNmU0,252963,7133310,957179087,-0.036,-0.037,-0.039,1,3,4,3
rTuxUAuJRyY,58479,2453620,392414591,-0.021,-0.037,-0.039,1,4,4,4
WjAPDofGg28,47694,1062753,97919489,-0.045,-0.037,-0.039,1,4,3,3
-d9nvq3402M,2413,104274,13992265,-0.026,-0.037,-0.039,1,2,2,2
b4hrUSBP4nc,16557,829561,91993396,-0.027,-0.037,-0.039,1,1,1,1
J1rOfVst-EQ,83781,2414318,269221906,-0.039,-0.037,-0.039,1,2,2,1
GtNrQy90Ih4,8814,695525,78608459,-0.01,-0.037,-0.039,1,4,4,4
v3TRtMH6er4,18022,709393,84780009,-0.032,-0.037,-0.039,1,1,1,0
ZIihoTi4pzI,35350,498634,35758066,-0.051,-0.037,-0.039,1,3,3,3
XpPhpAHyGO0,1690,139972,14226247,-0.012,-0.037,-0.039,1,1,0,0
ebUJKhC9Uk0,858,25220,1365991,-0.048,-0.037,-0.039,1,2,2,2
KQc3bAItPEw,1845,102817,5043294,-0.042,-0.037,-0.039,1,1,1,0
DAYszemgPxc,23493,1442660,185122025,-0.015,-0.037,-0.039,1,3,3,3
gf9CyIMcTCg,497,18105,625761,-0.05,-0.037,-0.039,1,0,1,0
HrxX9TBj2zY,7883,485135,48089780,-0.024,-0.037,-0.039,1,0,0,0
01izSmWzgeI,320,7171,414614,-0.049,-0.037,-0.039,1,2,1,1
vWZ6hmHj2MA,4822,114322,10300940,-0.045,-0.037,-0.039,1,0,0,0
zOyk5qnamjc,639,11676,755672,-0.05,-0.037,-0.039,1,4,4,4
-0kcet4aPpQ,6159,254266,31450591,-0.029,-0.037,-0.039,1,4,4,4
gnLLuzS2Ofw,277,9913,612542,-0.045,-0.037,-0.039,1,4,4,4
BJImSd32f3Y,89,2315,146120,-0.048,-0.037,-0.039,1,4,4,4
DEDjF2tLbhk,1860,50219,6715127,-0.037,-0.037,-0.039,1,4,4,4
nYAYn7pyues,250,3881,207119,-0.052,-0.037,-0.039,1,0,0,0
CSvFpBOe8eY,334292,7504728,1304819712,-0.036,-0.037,-0.039,1,4,4,4
iywaBOMvYLI,99118,4376758,823191747,-0.013,-0.036,-0.039,1,4,4,4
DnGdoEa1tPg,57005,2155162,349441681,-0.024,-0.037,-0.039,1,0,0,0
L-iepu3EtyE,60522,2188550,427965499,-0.019,-0.036,-0.039,1,4,4,4
zUzd9KyIDrM,93773,2565173,442853098,-0.031,-0.037,-0.039,1,4,4,4
5vBGOrI6yBk,32768,801560,129768973,-0.035,-0.037,-0.039,1,4,4,4
I2ayyuEiIMo,248,3827,585091,-0.044,-0.037,-0.039,1,4,4,4
LoheCz4t2xc,30392,853017,194223662,-0.023,-0.036,-0.039,1,4,4,4
SqZNMvIEHhs,19228,597993,122651590,-0.023,-0.036,-0.039,1,4,4,4
yM2wO6eQdns,145,3396,179923,-0.05,-0.037,-0.039,1,4,4,4
NUTGr5t3MoY,64251,1915314,330412511,-0.029,-0.037,-0.039,1,4,4,4
Ee_uujKuJMI,65535,1678944,236388071,-0.037,-0.037,-0.039,1,0,0,0
CnQ8N1KacJc,31064,605612,93026815,-0.04,-0.037,-0.039,1,4,3,3
NU9JoFKlaZ0,112346,1731131,213081758,-0.046,-0.037,-0.039,1,4,4,3
Soa3gO7tL-c,170435,6129460,755387453,-0.033,-0.037,-0.039,1,2,2,2
i8dh9gDzmz8,23003,640576,120733346,-0.029,-0.036,-0.039,1,2,3,2
r00ikilDxW4,127825,3124044,512889422,-0.035,-0.037,-0.039,1,0,0,0
A1OqtIqzScI,22630,906096,125301405,-0.027,-0.037,-0.039,1,1,1,1
HKVAmfHuURI,181,3368,186944,-0.051,-0.037,-0.039,1,1,1,0
UNq9gmY_Oz4,15432,320919,30810721,-0.046,-0.037,-0.039,1,1,1,0
hN_q-_nGv4U,35657,1396620,61254385,-0.047,-0.037,-0.039,1,1,1,0
O-HsW142T5g,4889,117145,12657608,-0.043,-0.037,-0.039,1,2,2,1
j1Ck42-_btY,3836,207771,21198901,-0.027,-0.037,-0.039,1,1,1,0
_xfJctxJ1N8,250,6564,353260,-0.049,-0.037,-0.039,1,4,3,3
0RV_hthKxEE,437,21230,1005851,-0.044,-0.037,-0.039,1,4,4,4
ZP6BKxtiHI4,442,15138,664957,-0.048,-0.037,-0.039,1,4,4,4
x8OmZkbhvDU,438,14013,908100,-0.045,-0.037,-0.039,1,4,4,4
dDEAZ8oE0n0,425,12805,742264,-0.047,-0.037,-0.039,1,4,3,3
qYEooPeyz5M,1822,67674,4625072,-0.043,-0.037,-0.039,1,3,3,3
C3Ao25BmetE,437,11336,554118,-0.049,-0.037,-0.039,1,4,4,4
Xsp3_a-PMTw,28098,446241,72912174,-0.043,-0.037,-0.039,1,4,4,3
w8KQmps-Sog,66945,1483976,265700407,-0.035,-0.037,-0.039,1,3,3,3
Pgum6OT_VH8,29885,874296,185387071,-0.024,-0.036,-0.039,1,4,4,4
3dm_5qWWDV8,16644,532091,109728155,-0.022,-0.036,-0.039,1,1,1,1
G_sBOsh-vyI,17067,281543,49975414,-0.041,-0.037,-0.039,1,4,4,4
O2IuJPh6h_A,9232,445143,82883802,-0.009,-0.036,-0.039,1,4,4,4
Ek0SgwWmF9w,39502,861408,169156995,-0.034,-0.036,-0.039,1,4,4,4
UqLRqzTp6Rk,22689,624612,79341518,-0.038,-0.037,-0.039,1,4,4,4
dbB-mICjkQM,10418,227087,40351476,-0.036,-0.037,-0.039,1,4,3,3
R8OOWcsFj0U,20622,503523,115502948,-0.027,-0.036,-0.039,1,3,3,3
54BCLYNkFKg,1102,28495,3800245,-0.038,-0.037,-0.039,1,4,4,4
NMNgbISmF4I,42096,2088560,656353947,0.025,-0.036,-0.039,1,2,2,2
JkK8g6FMEXE,75066,3291715,582721497,-0.016,-0.037,-0.039,1,3,3,3
qfNmyxV2Ncw,24560,1101767,321381683,0.012,-0.036,-0.039,1,4,4,4
4B_UYYPb-Gk,23059,850652,119405262,-0.029,-0.037,-0.039,1,4,4,4
nf0oXY4nDxE,15548,233854,58294113,-0.037,-0.036,-0.039,1,4,4,4
82cJgPXU-ik,7178,228534,35409640,-0.03,-0.037,-0.039,1,3,3,3
zSmOvYzSeaQ,18052,708375,270419358,0.022,-0.036,-0.039,1,4,4,4
mrEC8xGc3ZM,1671,63879,8018572,-0.031,-0.037,-0.039,1,4,4,4
RqQn2ADZE1A,10593,267055,69405076,-0.022,-0.036,-0.039,1,4,4,4
6fVE8kSM43I,88509,2387693,384122693,-0.033,-0.037,-0.039,1,4,4,4
qw2LU1yS7aw,43046,1533607,268079899,-0.024,-0.037,-0.039,1,4,4,3
5abamRO41fE,162821,3869338,501363914,-0.04,-0.037,-0.039,1,4,4,3
qnZtGDFu3k0,8638,282160,28390624,-0.039,-0.037,-0.039,1,2,2,1
B1zCN0YhW1s,30296,757188,140926954,-0.032,-0.036,-0.039,1,2,2,1
VpATBBRajP8,84638,1689840,140390671,-0.047,-0.037,-0.039,1,2,1,2
XEEasR7hVhA,105247,2758657,408503037,-0.036,-0.037,-0.039,1,3,3,3
LXEKuttVRIo,49783,1307956,162131638,-0.039,-0.037,-0.039,1,3,3,3
INi3qP1oWlY,30819,670697,26386410,-0.052,-0.037,-0.039,1,2,2,2
LvetJ9U_tVY,19155,569537,76441717,-0.035,-0.037,-0.039,1,2,2,2
vU05Eksc_iM,2958,101381,6814175,-0.044,-0.037,-0.039,1,1,1,1
YZG7z4FOn0g,3222,91461,6883483,-0.045,-0.037,-0.039,1,4,4,4
VGfDg7wju6M,2339,51042,9172773,-0.036,-0.037,-0.039,1,4,4,4
TDe1DqxwJoc,8227,226464,44701803,-0.028,-0.036,-0.039,1,4,4,4
BJKpUH2kJQg,12165,284863,66383252,-0.028,-0.036,-0.039,1,4,3,3
h9JZWhjQDvc,3004,72715,8648880,-0.041,-0.037,-0.039,1,1,3,3
Tiqxn3iOmxY,4514,98977,19117349,-0.034,-0.036,-0.039,1,3,3,3
qbxCamPwMWs,897,27644,2889008,-0.039,-0.037,-0.039,1,0,2,2
O4irXQhgMqg,91008,3334704,481279247,-0.028,-0.037,-0.039,1,3,3,2
SGyOaCXr8Lw,14012,400041,65044473,-0.032,-0.037,-0.039,1,0,0,0
nrIPxlFzDi0,15837,1007949,154838922,-0.005,-0.037,-0.039,1,2,2,1
RbmS3tQJ7Os,22809,512606,105562474,-0.032,-0.036,-0.039,1,1,1,1
Jwtyn-L-2gQ,16223,344101,60379606,-0.037,-0.037,-0.039,1,1,1,1
RlV-ZFyVH3c,1018,306168,31686761,0.106,-0.037,-0.039,1,1,1,1
RcZn2-bGXqQ,12482,409300,67120963,-0.028,-0.037,-0.039,1,3,3,2
OPfG2aU1MpI,281,81941,7103721,0.075,-0.037,-0.039,1,1,1,1
hic-dnps6MU,3919,117880,16383703,-0.034,-0.037,-0.039,1,2,2,2
Ef9QnZVpVd8,10475,295682,22333894,-0.045,-0.037,-0.039,1,0,0,0
Qflou-xGGbo,13,580,27130,-0.046,-0.037,-0.039,1,3,4,3
c56t7upa8Bk,1852,62048,4924467,-0.042,-0.037,-0.039,1,3,3,3
NI8U9Bc4XOE,738,24815,2705566,-0.037,-0.037,-0.039,1,3,3,3
DITy3T2BgbI,757,21384,2035268,-0.042,-0.037,-0.039,1,3,3,3
5zq7ujKwuRY,1625,41356,3466632,-0.045,-0.037,-0.039,1,0,0,0
o_Ay_iDRAbc,12844,186356,18715913,-0.048,-0.037,-0.039,1,0,0,0
TGDXTZFleHQ,593,13364,1577977,-0.042,-0.037,-0.039,1,1,1,1
pAL6sGxOWEs,3080,74009,14423642,-0.032,-0.036,-0.039,1,1,1,1
2ItEGRnsIqg,120,207,10082,-0.056,-0.037,-0.038,1,1,2,1
WPpDyIJdasg,14156,512430,44163198,-0.04,-0.037,-0.039,1,4,4,4
XOzs1FehYOA,10541,328384,39192776,-0.037,-0.037,-0.039,1,4,4,4
KvknOXGPzCQ,14164,442527,47304511,-0.039,-0.037,-0.039,1,4,4,4
f0pdwd0miqs,12214,374152,32871786,-0.042,-0.037,-0.039,1,4,4,4
KhhcFIvZo10,42,622,21877,-0.053,-0.037,-0.039,1,4,3,2
KW9IsUcsJI8,164,4504,140596,-0.052,-0.037,-0.039,1,4,4,4
mFTlfh6PdNU,585,42556,1937518,-0.039,-0.037,-0.039,1,3,3,4
cqZaWj6haOg,553,14781,1347527,-0.043,-0.037,-0.039,1,4,3,3
O_IIAYZL1R4,1452,59003,5465034,-0.036,-0.037,-0.039,1,4,3,3
9Ht5RZpzPqw,62382,1696815,354523023,-0.026,-0.036,-0.039,1,4,3,4
K7l5ZeVVoCA,29544,553456,101064840,-0.038,-0.037,-0.039,1,4,4,4
s1tAYmMjLdY,97747,1958428,380962176,-0.036,-0.036,-0.039,1,3,3,3
vVy9Lgpg1m8,35432,969977,210771131,-0.025,-0.036,-0.039,1,2,2,1
7MI3buZedOw,24854,333367,17061429,-0.052,-0.037,-0.039,1,4,4,4
2MRdtXWcgIw,42266,634709,153803043,-0.037,-0.036,-0.039,1,4,3,3
z7hhDINyBP0,13948,311754,85606481,-0.024,-0.036,-0.039,1,3,3,3
4kMZ23T9VHE,15441,278162,71416458,-0.032,-0.036,-0.039,1,3,3,3
sT0g16_LQaQ,19880,314886,81486429,-0.035,-0.036,-0.039,1,1,1,1
k1BFHYtZlAU,20713,429243,95852460,-0.032,-0.036,-0.039,1,1,2,2
CHekNnySAfM,54024,2174674,334332712,-0.024,-0.037,-0.039,1,1,2,1
lXgkuM2NhYI,14507,396512,34038859,-0.044,-0.037,-0.039,1,4,4,4
Vy-rvsHsi1o,1960,58952,6673670,-0.038,-0.037,-0.039,1,4,4,4
iYYRH4apXDo,43700,1029573,118916792,-0.042,-0.037,-0.039,1,4,4,4
AZKcl4-tcuo,19929,399380,44670211,-0.044,-0.037,-0.039,1,4,4,4
VbD_kBJc_gI,12143,464556,48825694,-0.035,-0.037,-0.039,1,4,4,4
HivQqTtiHVw,7195,233325,29593294,-0.035,-0.037,-0.039,1,4,4,4
4BgF7Y3q-as,1181,40681,2783192,-0.044,-0.037,-0.039,1,4,4,4
RPUAldgS7Sg,1274,140242,10467392,-0.013,-0.037,-0.039,1,3,3,3
7KEn0uOEILs,540,102226,6820350,0.01,-0.037,-0.039,1,2,2,2
lDK9QqIzhwk,147246,4984687,1099443473,-0.017,-0.036,-0.039,1,4,4,4
KrZHPOeOxQQ,47017,1693784,365826553,-0.016,-0.036,-0.039,1,4,4,4
vx2u5uUu3DE,190651,7075485,1309275919,-0.02,-0.036,-0.039,1,4,4,4
9BMwcO6_hyA,89760,3598139,966042089,0.0,-0.036,-0.039,1,0,0,0
SRvCvsRp5ho,32806,953632,193961001,-0.025,-0.036,-0.039,1,4,4,4
NvR60Wg9R7Q,42610,1237433,344251680,-0.014,-0.036,-0.039,1,2,2,2
s86K-p089R8,18216,620815,147327919,-0.014,-0.036,-0.039,1,1,2,2
mh8MIp2FOhc,31845,1024621,283710480,-0.01,-0.036,-0.039,1,0,0,0
eOUtsybozjg,8396,221809,50690180,-0.025,-0.036,-0.039,1,4,4,4
nddTokI9hHY,4510,83492,11205634,-0.043,-0.037,-0.039,1,4,4,4
_CL6n0FJZpk,304548,10456341,1354579941,-0.033,-0.037,-0.039,1,4,4,4
QZXc39hT8t4,139718,6027969,685256359,-0.03,-0.037,-0.039,1,3,3,3
QFcv5Ma8u8k,55549,1637154,220902316,-0.035,-0.037,-0.039,1,1,1,1
NOkz2sv9i-8,54,1152,238473,-0.033,-0.036,-0.039,1,2,2,3
VA770wpLX-Q,241402,3055750,497067033,-0.045,-0.037,-0.039,1,3,3,3
Gg5KfL-4asE,2744,114682,10929686,-0.035,-0.037,-0.039,1,1,2,2
wL8nunUIi-U,1445,95146,12536992,-0.011,-0.037,-0.039,1,1,1,2
f2x3q17LeGo,33,796,45629,-0.049,-0.037,-0.039,1,3,4,4
BuJDaOVz2qY,61691,1005566,201276708,-0.039,-0.036,-0.039,1,2,2,2
u1V8YRJnr4Q,36209,2651376,371785970,-0.003,-0.037,-0.039,1,4,4,4
ZWijx_AgPiA,17299,877498,114915594,-0.021,-0.037,-0.039,1,4,4,4
zUQiUFZ5RDw,6663,318775,59637405,-0.009,-0.036,-0.039,1,4,4,4
MqoAwtgFziA,1083,51061,4367464,-0.035,-0.037,-0.039,1,4,4,4
vrMvblpZFq0,1849,154429,31383542,0.032,-0.036,-0.039,1,0,1,1
L5V9nK7-OkM,6562,372271,75005259,0.004,-0.036,-0.039,1,3,3,3
DX3o1O8ZsTw,917,54416,7032156,-0.016,-0.037,-0.039,1,3,3,4
kmrwAW5-5rU,1076,45930,8179414,-0.016,-0.037,-0.039,1,3,3,3
Aae_RHRptRg,14991,609389,120475777,-0.014,-0.036,-0.039,1,3,3,3
fcTQCNntGEs,2013,119219,23881380,0.006,-0.036,-0.039,1,1,0,0
ujNeHIo7oTE,20483,901020,135978431,-0.021,-0.037,-0.039,1,2,3,3
e3-5YC_oHjE,27163,1040435,196462831,-0.018,-0.036,-0.039,1,3,3,3
ftjEcrrf7r0,21668,662698,155780766,-0.019,-0.036,-0.039,1,2,2,2
co6WMzDOh1o,23368,730862,186923883,-0.014,-0.036,-0.039,1,4,4,4
d8FYJ9qvegI,81,20802,1106322,0.014,-0.037,-0.039,1,2,3,2
GzZWSrr5wFI,13630,239175,64505959,-0.031,-0.036,-0.039,1,0,0,0
LHcP4MWABGY,14897,433705,103046896,-0.02,-0.036,-0.039,1,1,1,1
5WybiA263bw,6481,181656,60202225,-0.008,-0.036,-0.039,1,0,0,0
98W9QuMq-2k,10373,236445,67846289,-0.022,-0.036,-0.039,1,4,4,4
thmcVMobt0s,1071,9448,551069,-0.053,-0.037,-0.039,1,4,4,4
mpPDFDSa9Vg,4699,344480,42580286,-0.009,-0.037,-0.039,1,3,4,3
nrXDolxczmw,8178,306580,53517791,-0.022,-0.037,-0.039,1,3,3,3
MRwHd3PWgyo,1713,125670,9560817,-0.027,-0.037,-0.039,1,4,4,4
WrjwGPb0Hvw,33999,1438351,180641479,-0.028,-0.037,-0.039,1,4,4,4
V8qgp3yT1rQ,3564,164648,16899768,-0.031,-0.037,-0.039,1,3,3,3
PHcGABQF7DE,120,2614,115991,-0.051,-0.037,-0.039,1,3,3,4
GyJDi8RHAE8,736,40590,5744210,-0.015,-0.037,-0.039,1,3,3,4
gDj-dE80_lQ,58,1784,204683,-0.038,-0.037,-0.039,1,4,4,4
