,uri,tracks_id,danceability,energy,key,loudness,mode,speechiness,acousticness,intrumentalness,liveness,valence,tempo,duration_ms,time_signature,analysis_url,track_href
8427,spotify:track:1TfqLAPs4K3s2rJMoCokcS,1TfqLAPs4K3s2rJMoCokcS,0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,216933,4,https://api.spotify.com/v1/audio-analysis/1TfqLAPs4K3s2rJMoCokcS,https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS
8428,spotify:track:4CcSw8wQAHYf4XNckayPoc,4CcSw8wQAHYf4XNckayPoc,0.749,0.562,0,-8.45,1,0.0281,0.215,1.1e-06,0.105,0.807,115.008,253296,4,https://api.spotify.com/v1/audio-analysis/4CcSw8wQAHYf4XNckayPoc,https://api.spotify.com/v1/tracks/4CcSw8wQAHYf4XNckayPoc
8429,spotify:track:6HChE1b3T5ke2XA50t9kGd,6HChE1b3T5ke2XA50t9kGd,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.357,173.984,210520,3,https://api.spotify.com/v1/audio-analysis/6HChE1b3T5ke2XA50t9kGd,https://api.spotify.com/v1/tracks/6HChE1b3T5ke2XA50t9kGd
8430,spotify:track:78RIER8V6EhrqVPOBi2GYa,78RIER8V6EhrqVPOBi2GYa,0.648,0.755,0,-7.901,1,0.03,0.0139,0.000253,0.225,0.607,126.341,294587,4,https://api.spotify.com/v1/audio-analysis/78RIER8V6EhrqVPOBi2GYa,https://api.spotify.com/v1/tracks/78RIER8V6EhrqVPOBi2GYa
8431,spotify:track:2fYYmPNwDaNpw1KRSxpQ5H,2fYYmPNwDaNpw1KRSxpQ5H,0.532,0.471,0,-9.27,1,0.0237,0.281,6.05e-05,0.134,0.12,90.936,293838,4,https://api.spotify.com/v1/audio-analysis/2fYYmPNwDaNpw1KRSxpQ5H,https://api.spotify.com/v1/tracks/2fYYmPNwDaNpw1KRSxpQ5H
8432,spotify:track:2Pn5gvVioma5LHPxgEBBmD,2Pn5gvVioma5LHPxgEBBmD,0.372,0.57,3,-7.305,1,0.0305,0.517,2.57e-06,0.141,0.234,179.907,291333,4,https://api.spotify.com/v1/audio-analysis/2Pn5gvVioma5LHPxgEBBmD,https://api.spotify.com/v1/tracks/2Pn5gvVioma5LHPxgEBBmD
8433,spotify:track:3v9ELl9T121dhadZyIiQVn,3v9ELl9T121dhadZyIiQVn,0.663,0.903,7,-2.529,1,0.0294,0.0421,1.44e-05,0.131,0.775,122.206,253400,4,https://api.spotify.com/v1/audio-analysis/3v9ELl9T121dhadZyIiQVn,https://api.spotify.com/v1/tracks/3v9ELl9T121dhadZyIiQVn
8434,spotify:track:5CVu3KNcmHjYrdjXXVXR7g,5CVu3KNcmHjYrdjXXVXR7g,0.71,0.472,8,-15.985,1,0.0498,0.296,0.000174,0.122,0.845,125.982,293133,4,https://api.spotify.com/v1/audio-analysis/5CVu3KNcmHjYrdjXXVXR7g,https://api.spotify.com/v1/tracks/5CVu3KNcmHjYrdjXXVXR7g
8435,spotify:track:2ndQcVbaMrpBJuQYd2a0d4,2ndQcVbaMrpBJuQYd2a0d4,0.545,0.663,0,-11.36,1,0.0455,0.356,1.23e-05,0.129,0.611,112.457,280360,4,https://api.spotify.com/v1/audio-analysis/2ndQcVbaMrpBJuQYd2a0d4,https://api.spotify.com/v1/tracks/2ndQcVbaMrpBJuQYd2a0d4
8436,spotify:track:11Mkoen07pKwyDqHiFnVU9,11Mkoen07pKwyDqHiFnVU9,0.521,0.583,0,-8.451,1,0.0274,0.399,0.00174,0.347,0.353,146.009,316760,4,https://api.spotify.com/v1/audio-analysis/11Mkoen07pKwyDqHiFnVU9,https://api.spotify.com/v1/tracks/11Mkoen07pKwyDqHiFnVU9
8437,spotify:track:2LxdNADWier3MKTei8FbOY,2LxdNADWier3MKTei8FbOY,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,157206,4,https://api.spotify.com/v1/audio-analysis/2LxdNADWier3MKTei8FbOY,https://api.spotify.com/v1/tracks/2LxdNADWier3MKTei8FbOY
8438,spotify:track:0qaWEvPkts34WF68r8Dzx9,0qaWEvPkts34WF68r8Dzx9,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000588,0.0862,0.517,124.051,208474,4,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9
8439,spotify:track:0oCNRAmwLo4zHDpCKpjQtI,0oCNRAmwLo4zHDpCKpjQtI,0.73,0.903,1,-5.64,0,0.0427,0.00806,0.252,0.0998,0.694,124.957,188640,4,https://api.spotify.com/v1/audio-analysis/0oCNRAmwLo4zHDpCKpjQtI,https://api.spotify.com/v1/tracks/0oCNRAmwLo4zHDpCKpjQtI
8440,spotify:track:483XiZ5o13Cc1zoWV7jGml,483XiZ5o13Cc1zoWV7jGml,0.609,0.885,0,-5.469,1,0.0642,0.00521,1.15e-05,0.336,0.76,124.959,165441,4,https://api.spotify.com/v1/audio-analysis/483XiZ5o13Cc1zoWV7jGml,https://api.spotify.com/v1/tracks/483XiZ5o13Cc1zoWV7jGml
8441,spotify:track:25dFcH5EsCJLMSmFDDJLT3,25dFcH5EsCJLMSmFDDJLT3,0.78,0.986,7,-3.446,1,0.0594,0.0214,0.851,0.12,0.397,130.007,225346,4,https://api.spotify.com/v1/audio-analysis/25dFcH5EsCJLMSmFDDJLT3,https://api.spotify.com/v1/tracks/25dFcH5EsCJLMSmFDDJLT3
8442,spotify:track:12aCF5xMof5sLunrEy8SA7,12aCF5xMof5sLunrEy8SA7,0.641,0.902,7,-5.071,0,0.0417,0.0146,0.000777,0.493,0.504,128.033,186328,4,https://api.spotify.com/v1/audio-analysis/12aCF5xMof5sLunrEy8SA7,https://api.spotify.com/v1/tracks/12aCF5xMof5sLunrEy8SA7
8443,spotify:track:5URyPutSQvq9tTbBYybv5n,5URyPutSQvq9tTbBYybv5n,0.739,0.858,0,-5.301,1,0.0413,0.0999,0.012,0.593,0.518,124.981,188645,4,https://api.spotify.com/v1/audio-analysis/5URyPutSQvq9tTbBYybv5n,https://api.spotify.com/v1/tracks/5URyPutSQvq9tTbBYybv5n
8444,spotify:track:7fdGGQpQQxwDhgurhKDWVL,7fdGGQpQQxwDhgurhKDWVL,0.627,0.838,1,-5.717,0,0.146,0.0016,0.0,0.0967,0.434,122.964,168094,4,https://api.spotify.com/v1/audio-analysis/7fdGGQpQQxwDhgurhKDWVL,https://api.spotify.com/v1/tracks/7fdGGQpQQxwDhgurhKDWVL
8445,spotify:track:4Ko0kuCmsJW0HMKkQM7Xw8,4Ko0kuCmsJW0HMKkQM7Xw8,0.678,0.807,9,-5.965,1,0.0383,0.00155,0.00284,0.292,0.271,126.024,203288,4,https://api.spotify.com/v1/audio-analysis/4Ko0kuCmsJW0HMKkQM7Xw8,https://api.spotify.com/v1/tracks/4Ko0kuCmsJW0HMKkQM7Xw8
8446,spotify:track:5w7sO0tWXMmctwKnJZu24v,5w7sO0tWXMmctwKnJZu24v,0.87,0.532,7,-7.101,0,0.0951,0.127,8.65e-05,0.112,0.358,121.986,198704,4,https://api.spotify.com/v1/audio-analysis/5w7sO0tWXMmctwKnJZu24v,https://api.spotify.com/v1/tracks/5w7sO0tWXMmctwKnJZu24v
8447,spotify:track:5YJ4BVvTFmVCxUyhKejHfR,5YJ4BVvTFmVCxUyhKejHfR,0.815,0.856,1,-3.825,0,0.122,0.4,8.34e-05,0.244,0.872,91.995,151667,4,https://api.spotify.com/v1/audio-analysis/5YJ4BVvTFmVCxUyhKejHfR,https://api.spotify.com/v1/tracks/5YJ4BVvTFmVCxUyhKejHfR
8448,spotify:track:49vwUeeauJgEQxDViXA01C,49vwUeeauJgEQxDViXA01C,0.924,0.782,10,-4.55,0,0.0816,0.246,0.0,0.0659,0.745,95.01,204347,4,https://api.spotify.com/v1/audio-analysis/49vwUeeauJgEQxDViXA01C,https://api.spotify.com/v1/tracks/49vwUeeauJgEQxDViXA01C
8449,spotify:track:388YhDYxPvaDIZQHWqpB4E,388YhDYxPvaDIZQHWqpB4E,0.808,0.767,1,-4.912,0,0.0445,0.255,0.0197,0.0886,0.722,94.998,206493,4,https://api.spotify.com/v1/audio-analysis/388YhDYxPvaDIZQHWqpB4E,https://api.spotify.com/v1/tracks/388YhDYxPvaDIZQHWqpB4E
8450,spotify:track:45IOnEpVUdxWUZFqpZ7Xvz,45IOnEpVUdxWUZFqpZ7Xvz,0.845,0.906,7,-3.804,1,0.0687,0.188,0.0512,0.0199,0.813,94.987,252693,4,https://api.spotify.com/v1/audio-analysis/45IOnEpVUdxWUZFqpZ7Xvz,https://api.spotify.com/v1/tracks/45IOnEpVUdxWUZFqpZ7Xvz
8451,spotify:track:7KKh0ujp8agIiCrkiJhf81,7KKh0ujp8agIiCrkiJhf81,0.863,0.728,7,-2.954,1,0.0586,0.396,9.14e-06,0.0902,0.649,93.035,231745,4,https://api.spotify.com/v1/audio-analysis/7KKh0ujp8agIiCrkiJhf81,https://api.spotify.com/v1/tracks/7KKh0ujp8agIiCrkiJhf81
8452,spotify:track:16KDdey3vnSBWwqUZoe1cT,16KDdey3vnSBWwqUZoe1cT,0.765,0.768,2,-4.959,1,0.0742,0.18,0.0,0.0794,0.574,94.243,291658,4,https://api.spotify.com/v1/audio-analysis/16KDdey3vnSBWwqUZoe1cT,https://api.spotify.com/v1/tracks/16KDdey3vnSBWwqUZoe1cT
8453,spotify:track:2vWWy37CDlDlfPipzb4iIX,2vWWy37CDlDlfPipzb4iIX,0.629,0.893,1,-4.009,0,0.275,0.181,0.0,0.115,0.86,94.042,269559,4,https://api.spotify.com/v1/audio-analysis/2vWWy37CDlDlfPipzb4iIX,https://api.spotify.com/v1/tracks/2vWWy37CDlDlfPipzb4iIX
8454,spotify:track:5R4ajfq6yAVEhsARYfcbAo,5R4ajfq6yAVEhsARYfcbAo,0.796,0.723,1,-10.449,0,0.108,0.326,0.000102,0.0821,0.87,95.018,136453,4,https://api.spotify.com/v1/audio-analysis/5R4ajfq6yAVEhsARYfcbAo,https://api.spotify.com/v1/tracks/5R4ajfq6yAVEhsARYfcbAo
8455,spotify:track:4UxD6L5uah5Dvzs5kQwThG,4UxD6L5uah5Dvzs5kQwThG,0.848,0.801,10,-6.821,1,0.102,0.562,1.11e-05,0.0624,0.908,95.027,184480,4,https://api.spotify.com/v1/audio-analysis/4UxD6L5uah5Dvzs5kQwThG,https://api.spotify.com/v1/tracks/4UxD6L5uah5Dvzs5kQwThG
8456,spotify:track:34hqsdmzodHbk50EnoSefY,34hqsdmzodHbk50EnoSefY,0.714,0.421,2,-7.277,1,0.516,0.0169,1.51e-05,0.117,0.307,107.964,282133,5,https://api.spotify.com/v1/audio-analysis/34hqsdmzodHbk50EnoSefY,https://api.spotify.com/v1/tracks/34hqsdmzodHbk50EnoSefY
8457,spotify:track:114xlNyBqwTIkOdrU8LajN,114xlNyBqwTIkOdrU8LajN,0.348,0.536,5,-5.76,1,0.0313,0.34,0.0,0.209,0.199,150.586,250000,4,https://api.spotify.com/v1/audio-analysis/114xlNyBqwTIkOdrU8LajN,https://api.spotify.com/v1/tracks/114xlNyBqwTIkOdrU8LajN
8458,spotify:track:5OKrgU6UuGMp4sGRxv1JH2,5OKrgU6UuGMp4sGRxv1JH2,0.57,0.474,2,-6.809,1,0.0296,0.595,0.0,0.143,0.299,130.103,262440,4,https://api.spotify.com/v1/audio-analysis/5OKrgU6UuGMp4sGRxv1JH2,https://api.spotify.com/v1/tracks/5OKrgU6UuGMp4sGRxv1JH2
8459,spotify:track:3Z7JMhKrVBiMvMd0xV1vyI,3Z7JMhKrVBiMvMd0xV1vyI,0.652,0.847,6,-5.031,1,0.0552,0.188,0.0,0.378,0.515,163.939,196803,4,https://api.spotify.com/v1/audio-analysis/3Z7JMhKrVBiMvMd0xV1vyI,https://api.spotify.com/v1/tracks/3Z7JMhKrVBiMvMd0xV1vyI
8460,spotify:track:16kJ8NqNdHbwJe9kf1TJLe,16kJ8NqNdHbwJe9kf1TJLe,0.463,0.376,4,-8.572,1,0.0393,0.757,0.0,0.28,0.517,147.463,202853,3,https://api.spotify.com/v1/audio-analysis/16kJ8NqNdHbwJe9kf1TJLe,https://api.spotify.com/v1/tracks/16kJ8NqNdHbwJe9kf1TJLe
8461,spotify:track:5agt9CgF8dTRXgNtn1zflm,5agt9CgF8dTRXgNtn1zflm,0.746,0.778,8,-4.582,1,0.0696,0.147,1.52e-06,0.093,0.609,100.042,224761,4,https://api.spotify.com/v1/audio-analysis/5agt9CgF8dTRXgNtn1zflm,https://api.spotify.com/v1/tracks/5agt9CgF8dTRXgNtn1zflm
8462,spotify:track:5Z3eEWd02O1RekV96ohDPx,5Z3eEWd02O1RekV96ohDPx,0.704,0.764,4,-6.508,0,0.026,0.167,0.0,0.235,0.709,100.018,285611,4,https://api.spotify.com/v1/audio-analysis/5Z3eEWd02O1RekV96ohDPx,https://api.spotify.com/v1/tracks/5Z3eEWd02O1RekV96ohDPx
8463,spotify:track:2XBzPGUfiHG9xBGBuuKHwk,2XBzPGUfiHG9xBGBuuKHwk,0.73,0.743,5,-5.858,0,0.0381,0.117,0.0,0.234,0.964,95.023,194824,4,https://api.spotify.com/v1/audio-analysis/2XBzPGUfiHG9xBGBuuKHwk,https://api.spotify.com/v1/tracks/2XBzPGUfiHG9xBGBuuKHwk
8464,spotify:track:5U4pDBaeq2Jl2dKuWWUSsh,5U4pDBaeq2Jl2dKuWWUSsh,0.734,0.93,3,-4.475,1,0.0763,0.136,0.0,0.316,0.797,132.03,209947,4,https://api.spotify.com/v1/audio-analysis/5U4pDBaeq2Jl2dKuWWUSsh,https://api.spotify.com/v1/tracks/5U4pDBaeq2Jl2dKuWWUSsh
8465,spotify:track:0bozYJjedwJwsvg7WWrWnX,0bozYJjedwJwsvg7WWrWnX,0.651,0.82,0,-4.642,1,0.0316,0.321,0.0,0.0921,0.718,153.958,213060,4,https://api.spotify.com/v1/audio-analysis/0bozYJjedwJwsvg7WWrWnX,https://api.spotify.com/v1/tracks/0bozYJjedwJwsvg7WWrWnX
8466,spotify:track:7wNLoMwhGrGBsFozJrzUlg,7wNLoMwhGrGBsFozJrzUlg,0.695,0.65,9,-5.47,1,0.107,0.228,0.0,0.129,0.475,92.871,166333,4,https://api.spotify.com/v1/audio-analysis/7wNLoMwhGrGBsFozJrzUlg,https://api.spotify.com/v1/tracks/7wNLoMwhGrGBsFozJrzUlg
8467,spotify:track:6z41QMdRgnRTAUdcQ0pxyH,6z41QMdRgnRTAUdcQ0pxyH,0.704,0.414,9,-8.98,0,0.0444,0.858,0.0,0.0992,0.244,121.997,204590,4,https://api.spotify.com/v1/audio-analysis/6z41QMdRgnRTAUdcQ0pxyH,https://api.spotify.com/v1/tracks/6z41QMdRgnRTAUdcQ0pxyH
8468,spotify:track:76YfUp0DTnERvtZokyU6jm,76YfUp0DTnERvtZokyU6jm,0.813,0.528,7,-5.659,0,0.0315,0.131,0.0,0.203,0.276,112.016,212035,4,https://api.spotify.com/v1/audio-analysis/76YfUp0DTnERvtZokyU6jm,https://api.spotify.com/v1/tracks/76YfUp0DTnERvtZokyU6jm
8469,spotify:track:5LYRIyhmlrDAQsYdHEvP0f,5LYRIyhmlrDAQsYdHEvP0f,0.784,0.529,11,-7.681,0,0.0742,0.683,0.0,0.118,0.246,134.041,187362,4,https://api.spotify.com/v1/audio-analysis/5LYRIyhmlrDAQsYdHEvP0f,https://api.spotify.com/v1/tracks/5LYRIyhmlrDAQsYdHEvP0f
8470,spotify:track:0eo5HWCC0jd7z9YBKNmAy0,0eo5HWCC0jd7z9YBKNmAy0,0.789,0.641,2,-5.402,1,0.124,0.156,0.143,0.162,0.319,125.016,187791,4,https://api.spotify.com/v1/audio-analysis/0eo5HWCC0jd7z9YBKNmAy0,https://api.spotify.com/v1/tracks/0eo5HWCC0jd7z9YBKNmAy0
8471,spotify:track:28n4yesf3IGNnsYzg6foRS,28n4yesf3IGNnsYzg6foRS,0.454,0.71,10,-5.15,0,0.219,0.403,0.0,0.143,0.419,86.588,198180,5,https://api.spotify.com/v1/audio-analysis/28n4yesf3IGNnsYzg6foRS,https://api.spotify.com/v1/tracks/28n4yesf3IGNnsYzg6foRS
8472,spotify:track:2lIBT5vhgGXKMUoCFeFJvZ,2lIBT5vhgGXKMUoCFeFJvZ,0.65,0.731,11,-6.753,0,0.0387,0.465,0.0222,0.323,0.478,137.99,253587,4,https://api.spotify.com/v1/audio-analysis/2lIBT5vhgGXKMUoCFeFJvZ,https://api.spotify.com/v1/tracks/2lIBT5vhgGXKMUoCFeFJvZ
8473,spotify:track:6Wpgf0xNuBIUpJF2uH7swL,6Wpgf0xNuBIUpJF2uH7swL,0.801,0.674,6,-5.576,0,0.134,0.27,0.0,0.0758,0.453,122.978,217893,4,https://api.spotify.com/v1/audio-analysis/6Wpgf0xNuBIUpJF2uH7swL,https://api.spotify.com/v1/tracks/6Wpgf0xNuBIUpJF2uH7swL
8474,spotify:track:7v8xMXZUe3ZPzke2tjZnO1,7v8xMXZUe3ZPzke2tjZnO1,0.644,0.815,6,-6.011,0,0.0708,0.145,0.0125,0.116,0.795,203.916,205893,4,https://api.spotify.com/v1/audio-analysis/7v8xMXZUe3ZPzke2tjZnO1,https://api.spotify.com/v1/tracks/7v8xMXZUe3ZPzke2tjZnO1
8475,spotify:track:68t93W7Mdwlvia5CpHNsBM,68t93W7Mdwlvia5CpHNsBM,0.795,0.459,10,-7.607,0,0.0421,0.944,0.000637,0.192,0.426,119.959,215453,4,https://api.spotify.com/v1/audio-analysis/68t93W7Mdwlvia5CpHNsBM,https://api.spotify.com/v1/tracks/68t93W7Mdwlvia5CpHNsBM
8476,spotify:track:6CRTGadOztkonI7EDxYNeP,6CRTGadOztkonI7EDxYNeP,0.757,0.708,0,-3.927,1,0.0443,0.307,2.98e-05,0.112,0.5,138.991,211453,4,https://api.spotify.com/v1/audio-analysis/6CRTGadOztkonI7EDxYNeP,https://api.spotify.com/v1/tracks/6CRTGadOztkonI7EDxYNeP
8477,spotify:track:3Mebiofe2IvOakAD792K3j,3Mebiofe2IvOakAD792K3j,0.376,0.695,5,-3.683,1,0.0795,0.168,9.24e-06,0.0954,0.328,70.168,224333,4,https://api.spotify.com/v1/audio-analysis/3Mebiofe2IvOakAD792K3j,https://api.spotify.com/v1/tracks/3Mebiofe2IvOakAD792K3j
8478,spotify:track:2YTKyc2ZppRHWTSI1Bf2Iz,2YTKyc2ZppRHWTSI1Bf2Iz,0.81,0.502,4,-10.258,0,0.0701,0.383,0.0,0.116,0.264,115.164,215640,4,https://api.spotify.com/v1/audio-analysis/2YTKyc2ZppRHWTSI1Bf2Iz,https://api.spotify.com/v1/tracks/2YTKyc2ZppRHWTSI1Bf2Iz
8479,spotify:track:0XFQb7pNfT90A7fRxjMWgz,0XFQb7pNfT90A7fRxjMWgz,0.45,0.878,9,-4.592,1,0.0827,0.0071,0.0,0.0908,0.744,199.844,252443,4,https://api.spotify.com/v1/audio-analysis/0XFQb7pNfT90A7fRxjMWgz,https://api.spotify.com/v1/tracks/0XFQb7pNfT90A7fRxjMWgz
8480,spotify:track:4pmRDyDRRiZ5Pq7hm4WTpb,4pmRDyDRRiZ5Pq7hm4WTpb,0.745,0.844,3,-6.709,0,0.0609,0.0216,0.0,0.0617,0.829,125.042,204907,4,https://api.spotify.com/v1/audio-analysis/4pmRDyDRRiZ5Pq7hm4WTpb,https://api.spotify.com/v1/tracks/4pmRDyDRRiZ5Pq7hm4WTpb
8481,spotify:track:65e7BhKBuKYl6UfCzYVRGT,65e7BhKBuKYl6UfCzYVRGT,0.474,0.306,0,-10.236,1,0.0978,0.808,0.0,0.116,0.663,204.401,235200,4,https://api.spotify.com/v1/audio-analysis/65e7BhKBuKYl6UfCzYVRGT,https://api.spotify.com/v1/tracks/65e7BhKBuKYl6UfCzYVRGT
8482,spotify:track:4pBNlXfyVL5VEx1AyglZUW,4pBNlXfyVL5VEx1AyglZUW,0.549,0.709,10,-4.526,1,0.0309,0.296,0.0,0.0741,0.756,140.018,245693,4,https://api.spotify.com/v1/audio-analysis/4pBNlXfyVL5VEx1AyglZUW,https://api.spotify.com/v1/tracks/4pBNlXfyVL5VEx1AyglZUW
8483,spotify:track:1GLFzTGB0rYohSq2qhiJ7D,1GLFzTGB0rYohSq2qhiJ7D,0.415,0.734,8,-4.741,1,0.0346,0.259,0.0,0.213,0.713,209.774,235267,3,https://api.spotify.com/v1/audio-analysis/1GLFzTGB0rYohSq2qhiJ7D,https://api.spotify.com/v1/tracks/1GLFzTGB0rYohSq2qhiJ7D
8484,spotify:track:44LkNS92E9gVfS3KCCgk5R,44LkNS92E9gVfS3KCCgk5R,0.716,0.945,6,-3.894,1,0.0527,0.215,0.0,0.1,0.853,131.973,207800,4,https://api.spotify.com/v1/audio-analysis/44LkNS92E9gVfS3KCCgk5R,https://api.spotify.com/v1/tracks/44LkNS92E9gVfS3KCCgk5R
8485,spotify:track:6FmwfLbteUqHfcz10Ab9yY,6FmwfLbteUqHfcz10Ab9yY,0.944,0.623,0,-11.456,1,0.112,0.157,0.023,0.292,0.651,131.034,221600,4,https://api.spotify.com/v1/audio-analysis/6FmwfLbteUqHfcz10Ab9yY,https://api.spotify.com/v1/tracks/6FmwfLbteUqHfcz10Ab9yY
8486,spotify:track:1jiQYy7fysk0pGHQCdwl1y,1jiQYy7fysk0pGHQCdwl1y,0.849,0.742,3,-4.261,0,0.151,0.0236,0.000164,0.102,0.912,92.987,188080,4,https://api.spotify.com/v1/audio-analysis/1jiQYy7fysk0pGHQCdwl1y,https://api.spotify.com/v1/tracks/1jiQYy7fysk0pGHQCdwl1y
8487,spotify:track:5JLf54f83nJrxD4IhFaLl7,5JLf54f83nJrxD4IhFaLl7,0.521,0.833,8,-6.992,1,0.0313,0.0906,3.13e-06,0.0647,0.581,141.944,224985,4,https://api.spotify.com/v1/audio-analysis/5JLf54f83nJrxD4IhFaLl7,https://api.spotify.com/v1/tracks/5JLf54f83nJrxD4IhFaLl7
8488,spotify:track:0b9djfiuDIMw1zKH6gV74g,0b9djfiuDIMw1zKH6gV74g,0.624,0.84,4,-5.768,1,0.0337,0.108,0.000546,0.144,0.656,111.02,323040,4,https://api.spotify.com/v1/audio-analysis/0b9djfiuDIMw1zKH6gV74g,https://api.spotify.com/v1/tracks/0b9djfiuDIMw1zKH6gV74g
8489,spotify:track:3X7H1FAiWAW937WvsFeMhe,3X7H1FAiWAW937WvsFeMhe,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,203893,4,https://api.spotify.com/v1/audio-analysis/3X7H1FAiWAW937WvsFeMhe,https://api.spotify.com/v1/tracks/3X7H1FAiWAW937WvsFeMhe
8490,spotify:track:6wycnu8FWXsj68ig7BEot9,6wycnu8FWXsj68ig7BEot9,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,230600,3,https://api.spotify.com/v1/audio-analysis/6wycnu8FWXsj68ig7BEot9,https://api.spotify.com/v1/tracks/6wycnu8FWXsj68ig7BEot9
8491,spotify:track:7eResoqEJJAVTkQYSqvO3P,7eResoqEJJAVTkQYSqvO3P,0.588,0.608,5,-7.062,1,0.0365,0.225,0.0,0.092,0.508,90.201,189496,4,https://api.spotify.com/v1/audio-analysis/7eResoqEJJAVTkQYSqvO3P,https://api.spotify.com/v1/tracks/7eResoqEJJAVTkQYSqvO3P
8492,spotify:track:5OUSPcqhYTOzpbXzoEvKim,5OUSPcqhYTOzpbXzoEvKim,0.681,0.845,11,-5.147,0,0.0525,0.0304,0.0,0.197,0.761,132.023,184040,4,https://api.spotify.com/v1/audio-analysis/5OUSPcqhYTOzpbXzoEvKim,https://api.spotify.com/v1/tracks/5OUSPcqhYTOzpbXzoEvKim
8493,spotify:track:4eBaGa3ykdcmrGSKlHrAnV,4eBaGa3ykdcmrGSKlHrAnV,0.794,0.733,0,-4.915,1,0.0884,0.0541,0.0,0.03,0.521,93.932,187220,4,https://api.spotify.com/v1/audio-analysis/4eBaGa3ykdcmrGSKlHrAnV,https://api.spotify.com/v1/tracks/4eBaGa3ykdcmrGSKlHrAnV
8494,spotify:track:0BQpyaFrb78b9uobWNheqx,0BQpyaFrb78b9uobWNheqx,0.605,0.786,4,-4.138,1,0.0379,0.00276,0.0,0.347,0.512,116.995,182930,4,https://api.spotify.com/v1/audio-analysis/0BQpyaFrb78b9uobWNheqx,https://api.spotify.com/v1/tracks/0BQpyaFrb78b9uobWNheqx
8495,spotify:track:1CkulMzIn6ISjxiJMxqDz4,1CkulMzIn6ISjxiJMxqDz4,0.643,0.641,8,-5.819,1,0.0302,0.0108,0.000102,0.0792,0.651,116.979,229560,4,https://api.spotify.com/v1/audio-analysis/1CkulMzIn6ISjxiJMxqDz4,https://api.spotify.com/v1/tracks/1CkulMzIn6ISjxiJMxqDz4
8496,spotify:track:3PY88239tYBnAv5LQoU2oY,3PY88239tYBnAv5LQoU2oY,0.657,0.785,3,-8.428,1,0.037,0.0301,4.62e-06,0.0927,0.769,127.987,273587,4,https://api.spotify.com/v1/audio-analysis/3PY88239tYBnAv5LQoU2oY,https://api.spotify.com/v1/tracks/3PY88239tYBnAv5LQoU2oY
8497,spotify:track:7AUHZBFJ5c7fiLhl0I9r5S,7AUHZBFJ5c7fiLhl0I9r5S,0.654,0.822,4,-6.065,0,0.146,0.0509,0.0,0.118,0.309,175.913,131181,4,https://api.spotify.com/v1/audio-analysis/7AUHZBFJ5c7fiLhl0I9r5S,https://api.spotify.com/v1/tracks/7AUHZBFJ5c7fiLhl0I9r5S
8498,spotify:track:3kZAm2TC74lBJFPDoV40Qc,3kZAm2TC74lBJFPDoV40Qc,0.973,0.446,3,-9.355,0,0.0612,0.0303,1.75e-05,0.121,0.265,115.039,135340,4,https://api.spotify.com/v1/audio-analysis/3kZAm2TC74lBJFPDoV40Qc,https://api.spotify.com/v1/tracks/3kZAm2TC74lBJFPDoV40Qc
8499,spotify:track:7qHNSOvoAZc7SdeJClZJbq,7qHNSOvoAZc7SdeJClZJbq,0.792,0.779,2,-8.757,1,0.329,0.0997,0.000409,0.147,0.406,159.963,96052,4,https://api.spotify.com/v1/audio-analysis/7qHNSOvoAZc7SdeJClZJbq,https://api.spotify.com/v1/tracks/7qHNSOvoAZc7SdeJClZJbq
8500,spotify:track:52a8SjUaDMkIZeE0kRHr79,52a8SjUaDMkIZeE0kRHr79,0.922,0.684,2,-7.166,1,0.313,0.166,0.0,0.109,0.537,140.066,110858,4,https://api.spotify.com/v1/audio-analysis/52a8SjUaDMkIZeE0kRHr79,https://api.spotify.com/v1/tracks/52a8SjUaDMkIZeE0kRHr79
8501,spotify:track:0FmrNFYyLLRtIS7XWJPLLk,0FmrNFYyLLRtIS7XWJPLLk,0.931,0.273,5,-11.723,0,0.176,0.00946,0.0,0.137,0.0603,119.956,150100,4,https://api.spotify.com/v1/audio-analysis/0FmrNFYyLLRtIS7XWJPLLk,https://api.spotify.com/v1/tracks/0FmrNFYyLLRtIS7XWJPLLk
8502,spotify:track:5OMNVzNkXIs6HP4tnExf5m,5OMNVzNkXIs6HP4tnExf5m,0.775,0.324,1,-9.067,1,0.0581,0.774,0.0,0.109,0.0872,130.044,194090,4,https://api.spotify.com/v1/audio-analysis/5OMNVzNkXIs6HP4tnExf5m,https://api.spotify.com/v1/tracks/5OMNVzNkXIs6HP4tnExf5m
